21,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-11-13 15:14:00,1
2019-11-13 15:18:00,1
2019-11-13 15:21:00,1
2019-11-13 15:29:00,1
2019-11-13 15:36:00,1
2019-11-13 16:10:00,1
2019-11-13 16:15:00,1
2019-11-13 16:18:00,1
2019-11-13 16:23:00,1
2019-11-13 16:28:00,1
2019-11-13 16:34:00,1
2019-11-13 16:37:00,1
2019-11-13 16:42:00,1
2019-11-13 16:46:00,1
2019-11-13 16:50:00,1
2019-11-13 16:56:00,1
2019-11-13 17:02:00,1
2019-11-13 17:11:00,1
2019-11-13 17:15:00,1
2019-11-13 17:26:00,1
2019-11-13 17:38:00,1
