366,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field, s.z, s.plate, s.mjd, s.fiberID, s.specobjid, s.run2d, s.instrument FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-11-13 10:18:00,1
2019-11-13 10:57:00,1
2019-11-13 10:58:00,225
2019-11-13 10:59:00,138
2019-11-13 11:01:00,1
