1,"SELECT   objID,ra,dec,u,err_u,g,err_g,r,err_r,i,err_i,z,err_z,dered_u,dered_g,dered_r,dered_i,dered_z into mydb.table_down4 from Galaxy  WHERE (((ra BETWEEN # AND # OR ra>=#) AND dec BETWEEN # AND #)      OR (ra BETWEEN # AND #  AND dec BETWEEN # AND #)             OR (ra BETWEEN # AND #  AND dec BETWEEN # AND # )          OR (ra BETWEEN # AND # AND dec BETWEEN # AND #))"
2019-11-13 11:23:00,1
