35,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-11-13 00:18:00,1
2019-11-13 00:20:00,1
2019-11-13 00:21:00,1
2019-11-13 00:24:00,1
2019-11-13 00:25:00,1
2019-11-13 00:28:00,1
2019-11-13 00:29:00,1
2019-11-13 00:32:00,1
2019-11-13 00:34:00,1
2019-11-13 00:37:00,1
2019-11-13 00:39:00,1
2019-11-13 00:40:00,1
2019-11-13 00:42:00,1
2019-11-13 00:46:00,1
2019-11-13 00:47:00,1
2019-11-13 00:48:00,1
2019-11-13 00:51:00,1
2019-11-13 00:54:00,1
2019-11-13 00:55:00,1
2019-11-13 00:57:00,1
2019-11-13 00:59:00,1
2019-11-13 01:02:00,1
2019-11-13 01:05:00,1
2019-11-13 01:06:00,1
2019-11-13 04:33:00,1
2019-11-13 04:42:00,1
2019-11-13 04:43:00,2
2019-11-13 04:45:00,1
2019-11-13 04:46:00,1
2019-11-13 04:49:00,1
2019-11-13 04:51:00,1
2019-11-13 04:53:00,1
2019-11-13 05:00:00,1
2019-11-13 05:01:00,1
