16,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-06-03 13:59:00,1
2019-06-03 14:04:00,1
2019-06-03 14:13:00,1
2019-06-03 14:23:00,1
2019-06-03 14:27:00,1
2019-06-03 14:33:00,1
2019-06-03 14:37:00,1
2019-06-03 14:43:00,1
2019-06-03 14:45:00,1
2019-06-03 14:52:00,1
2019-06-03 14:56:00,1
2019-06-03 15:00:00,1
2019-06-03 15:08:00,1
2019-06-03 15:12:00,1
2019-06-03 15:15:00,1
2019-06-03 15:19:00,1
