30,select * from fDocFunctionParams(&&&)
2019-06-03 01:06:00,1
2019-06-03 02:51:00,1
2019-06-03 02:57:00,1
2019-06-03 03:23:00,1
2019-06-03 03:56:00,1
2019-06-03 04:58:00,1
2019-06-03 06:02:00,1
2019-06-03 06:45:00,1
2019-06-03 07:17:00,1
2019-06-03 08:54:00,1
2019-06-03 10:58:00,1
2019-06-03 11:23:00,1
2019-06-03 14:35:00,2
2019-06-03 14:43:00,1
2019-06-03 17:02:00,1
2019-06-03 17:26:00,1
2019-06-03 19:39:00,1
2019-06-03 20:05:00,1
2019-06-03 20:43:00,1
2019-06-03 21:32:00,1
2019-06-03 21:45:00,1
2019-06-03 21:46:00,1
2019-06-03 22:44:00,1
2019-06-03 22:48:00,1
2019-06-03 22:53:00,1
2019-06-03 22:55:00,1
2019-06-03 23:02:00,1
2019-06-03 23:03:00,1
2019-06-03 23:47:00,1
