2082,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-06-03 00:00:00,2
2019-06-03 00:01:00,2
2019-06-03 00:02:00,3
2019-06-03 00:03:00,2
2019-06-03 00:04:00,3
2019-06-03 00:05:00,3
2019-06-03 00:06:00,2
2019-06-03 00:07:00,2
2019-06-03 00:08:00,3
2019-06-03 00:09:00,2
2019-06-03 00:10:00,3
2019-06-03 00:11:00,2
2019-06-03 00:12:00,2
2019-06-03 00:13:00,3
2019-06-03 00:14:00,3
2019-06-03 00:15:00,2
2019-06-03 00:16:00,3
2019-06-03 00:17:00,3
2019-06-03 00:18:00,2
2019-06-03 00:19:00,3
2019-06-03 00:20:00,2
2019-06-03 00:21:00,2
2019-06-03 00:22:00,3
2019-06-03 00:23:00,3
2019-06-03 00:24:00,2
2019-06-03 00:25:00,3
2019-06-03 00:26:00,2
2019-06-03 00:27:00,3
2019-06-03 00:28:00,2
2019-06-03 00:29:00,3
2019-06-03 00:30:00,2
2019-06-03 00:31:00,3
2019-06-03 00:32:00,2
2019-06-03 00:33:00,3
2019-06-03 00:34:00,3
2019-06-03 00:35:00,2
2019-06-03 00:36:00,2
2019-06-03 00:37:00,3
2019-06-03 00:38:00,3
2019-06-03 00:39:00,2
2019-06-03 00:40:00,3
2019-06-03 00:41:00,2
2019-06-03 00:42:00,3
2019-06-03 00:43:00,2
2019-06-03 00:44:00,3
2019-06-03 00:45:00,3
2019-06-03 00:46:00,2
2019-06-03 00:47:00,3
2019-06-03 00:48:00,2
2019-06-03 00:49:00,3
2019-06-03 00:50:00,2
2019-06-03 00:51:00,3
2019-06-03 00:52:00,2
2019-06-03 00:53:00,3
2019-06-03 00:54:00,2
2019-06-03 00:55:00,3
2019-06-03 00:56:00,2
2019-06-03 00:57:00,3
2019-06-03 00:58:00,2
2019-06-03 00:59:00,3
2019-06-03 01:00:00,2
2019-06-03 01:01:00,3
2019-06-03 01:02:00,2
2019-06-03 01:03:00,3
2019-06-03 01:04:00,6
2019-06-03 01:05:00,3
2019-06-03 01:06:00,4
2019-06-03 01:07:00,5
2019-06-03 01:08:00,3
2019-06-03 01:09:00,2
2019-06-03 01:10:00,2
2019-06-03 01:11:00,3
2019-06-03 01:12:00,2
2019-06-03 01:13:00,2
2019-06-03 01:14:00,3
2019-06-03 01:15:00,2
2019-06-03 01:16:00,3
2019-06-03 01:17:00,2
2019-06-03 01:27:00,1
2019-06-03 01:28:00,1
2019-06-03 01:29:00,2
2019-06-03 01:30:00,2
2019-06-03 01:31:00,3
2019-06-03 01:32:00,2
2019-06-03 01:33:00,3
2019-06-03 01:34:00,2
2019-06-03 01:35:00,1
2019-06-03 01:36:00,2
2019-06-03 01:38:00,3
2019-06-03 01:39:00,1
2019-06-03 01:40:00,3
2019-06-03 01:45:00,1
2019-06-03 01:46:00,3
2019-06-03 01:47:00,2
2019-06-03 01:48:00,3
2019-06-03 01:49:00,2
2019-06-03 01:50:00,3
2019-06-03 01:51:00,2
2019-06-03 01:52:00,3
2019-06-03 01:53:00,2
2019-06-03 01:54:00,3
2019-06-03 01:55:00,2
2019-06-03 01:56:00,2
2019-06-03 02:00:00,1
2019-06-03 02:01:00,2
2019-06-03 02:02:00,3
2019-06-03 02:03:00,2
2019-06-03 02:04:00,3
2019-06-03 02:05:00,2
2019-06-03 02:06:00,3
2019-06-03 02:07:00,2
2019-06-03 02:08:00,2
2019-06-03 02:09:00,3
2019-06-03 02:10:00,2
2019-06-03 02:11:00,3
2019-06-03 02:12:00,2
2019-06-03 02:13:00,2
2019-06-03 02:14:00,3
2019-06-03 02:15:00,3
2019-06-03 02:16:00,2
2019-06-03 02:17:00,3
2019-06-03 02:18:00,2
2019-06-03 02:19:00,2
2019-06-03 02:20:00,3
2019-06-03 02:21:00,2
2019-06-03 02:22:00,3
2019-06-03 02:23:00,2
2019-06-03 02:24:00,3
2019-06-03 02:25:00,2
2019-06-03 02:26:00,3
2019-06-03 02:27:00,2
2019-06-03 02:28:00,2
2019-06-03 02:29:00,3
2019-06-03 02:30:00,2
2019-06-03 02:31:00,2
2019-06-03 02:32:00,3
2019-06-03 02:33:00,2
2019-06-03 02:34:00,3
2019-06-03 02:35:00,2
2019-06-03 02:36:00,2
2019-06-03 02:37:00,3
2019-06-03 02:38:00,2
2019-06-03 02:39:00,2
2019-06-03 02:40:00,3
2019-06-03 02:41:00,2
2019-06-03 02:42:00,3
2019-06-03 02:43:00,2
2019-06-03 02:44:00,3
2019-06-03 02:45:00,2
2019-06-03 02:46:00,3
2019-06-03 02:47:00,2
2019-06-03 02:48:00,3
2019-06-03 02:49:00,3
2019-06-03 02:50:00,2
2019-06-03 02:51:00,2
2019-06-03 02:52:00,3
2019-06-03 02:53:00,3
2019-06-03 02:54:00,2
2019-06-03 02:55:00,3
2019-06-03 02:56:00,2
2019-06-03 02:57:00,3
2019-06-03 02:58:00,2
2019-06-03 05:29:00,2
2019-06-03 05:30:00,2
2019-06-03 05:44:00,2
2019-06-03 05:46:00,2
2019-06-03 07:34:00,5
2019-06-03 07:35:00,5
2019-06-03 07:36:00,5
2019-06-03 07:37:00,5
2019-06-03 07:38:00,5
2019-06-03 07:39:00,7
2019-06-03 07:40:00,5
2019-06-03 07:41:00,5
2019-06-03 07:42:00,6
2019-06-03 07:43:00,6
2019-06-03 07:44:00,5
2019-06-03 07:45:00,3
2019-06-03 09:00:00,6
2019-06-03 09:01:00,6
2019-06-03 09:02:00,7
2019-06-03 09:03:00,7
2019-06-03 09:04:00,6
2019-06-03 09:05:00,7
2019-06-03 09:06:00,6
2019-06-03 09:07:00,7
2019-06-03 09:08:00,6
2019-06-03 09:09:00,6
2019-06-03 09:10:00,8
2019-06-03 09:11:00,7
2019-06-03 09:12:00,7
2019-06-03 09:13:00,6
2019-06-03 09:14:00,6
2019-06-03 09:15:00,6
2019-06-03 09:16:00,7
2019-06-03 09:17:00,132
2019-06-03 09:18:00,162
2019-06-03 09:19:00,201
2019-06-03 09:20:00,238
2019-06-03 09:21:00,239
2019-06-03 09:22:00,119
2019-06-03 12:55:00,1
2019-06-03 12:57:00,5
2019-06-03 12:58:00,5
2019-06-03 12:59:00,1
2019-06-03 13:05:00,2
2019-06-03 13:06:00,7
2019-06-03 13:07:00,7
2019-06-03 13:08:00,5
2019-06-03 13:09:00,2
2019-06-03 13:16:00,5
2019-06-03 13:17:00,5
2019-06-03 13:18:00,8
2019-06-03 13:19:00,8
2019-06-03 13:20:00,7
2019-06-03 13:21:00,6
2019-06-03 13:22:00,5
2019-06-03 13:23:00,5
2019-06-03 13:24:00,5
2019-06-03 13:25:00,5
2019-06-03 13:26:00,6
2019-06-03 13:27:00,6
2019-06-03 13:28:00,6
