53,select * from SpecObjAll where specObjId=#
2019-06-03 01:25:00,1
2019-06-03 01:27:00,1
2019-06-03 01:35:00,1
2019-06-03 01:36:00,1
2019-06-03 01:37:00,1
2019-06-03 01:38:00,1
2019-06-03 01:44:00,1
2019-06-03 01:45:00,1
2019-06-03 01:46:00,1
2019-06-03 01:49:00,1
2019-06-03 01:56:00,1
2019-06-03 02:24:00,1
2019-06-03 03:11:00,2
2019-06-03 03:20:00,2
2019-06-03 03:59:00,1
2019-06-03 04:03:00,1
2019-06-03 04:12:00,1
2019-06-03 07:11:00,1
2019-06-03 07:19:00,1
2019-06-03 16:13:00,1
2019-06-03 18:33:00,1
2019-06-03 20:57:00,1
2019-06-03 21:10:00,6
2019-06-03 22:20:00,1
2019-06-03 22:34:00,1
2019-06-03 22:55:00,13
2019-06-03 22:56:00,7
2019-06-03 23:19:00,1
