1366,"SELECT  &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-06-03 00:00:00,2
2019-06-03 00:02:00,3
2019-06-03 00:04:00,2
2019-06-03 00:05:00,1
2019-06-03 00:06:00,2
2019-06-03 00:10:00,2
2019-06-03 00:12:00,3
2019-06-03 00:14:00,2
2019-06-03 00:15:00,1
2019-06-03 00:16:00,1
2019-06-03 00:20:00,2
2019-06-03 00:22:00,3
2019-06-03 00:24:00,2
2019-06-03 00:25:00,1
2019-06-03 00:26:00,2
2019-06-03 00:30:00,2
2019-06-03 00:32:00,3
2019-06-03 00:34:00,2
2019-06-03 00:35:00,1
2019-06-03 00:36:00,2
2019-06-03 00:40:00,2
2019-06-03 00:42:00,3
2019-06-03 00:44:00,2
2019-06-03 00:45:00,1
2019-06-03 00:46:00,2
2019-06-03 00:50:00,2
2019-06-03 00:52:00,3
2019-06-03 00:54:00,2
2019-06-03 00:55:00,1
2019-06-03 00:56:00,3
2019-06-03 01:00:00,2
2019-06-03 01:02:00,3
2019-06-03 01:04:00,2
2019-06-03 01:05:00,1
2019-06-03 01:06:00,1
2019-06-03 01:10:00,2
2019-06-03 01:12:00,3
2019-06-03 01:14:00,2
2019-06-03 01:15:00,1
2019-06-03 01:16:00,1
2019-06-03 01:20:00,2
2019-06-03 01:22:00,3
2019-06-03 01:24:00,3
2019-06-03 01:25:00,1
2019-06-03 01:26:00,2
2019-06-03 01:30:00,2
2019-06-03 01:32:00,3
2019-06-03 01:34:00,2
2019-06-03 01:35:00,1
2019-06-03 01:36:00,2
2019-06-03 01:40:00,2
2019-06-03 01:42:00,4
2019-06-03 01:44:00,2
2019-06-03 01:45:00,1
2019-06-03 01:46:00,1
2019-06-03 01:50:00,2
2019-06-03 01:52:00,3
2019-06-03 01:54:00,2
2019-06-03 01:55:00,1
2019-06-03 01:56:00,1
2019-06-03 02:00:00,2
2019-06-03 02:02:00,3
2019-06-03 02:04:00,2
2019-06-03 02:05:00,1
2019-06-03 02:06:00,1
2019-06-03 02:10:00,3
2019-06-03 02:12:00,3
2019-06-03 02:14:00,2
2019-06-03 02:15:00,1
2019-06-03 02:16:00,1
2019-06-03 02:20:00,2
2019-06-03 02:22:00,3
2019-06-03 02:24:00,2
2019-06-03 02:25:00,1
2019-06-03 02:26:00,1
2019-06-03 02:30:00,2
2019-06-03 02:32:00,3
2019-06-03 02:34:00,2
2019-06-03 02:35:00,1
2019-06-03 02:36:00,1
2019-06-03 02:40:00,3
2019-06-03 02:42:00,3
2019-06-03 02:44:00,2
2019-06-03 02:45:00,1
2019-06-03 02:46:00,1
2019-06-03 02:50:00,2
2019-06-03 02:52:00,3
2019-06-03 02:54:00,2
2019-06-03 02:55:00,1
2019-06-03 02:56:00,1
2019-06-03 03:00:00,2
2019-06-03 03:02:00,3
2019-06-03 03:04:00,2
2019-06-03 03:05:00,1
2019-06-03 03:06:00,1
2019-06-03 03:10:00,2
2019-06-03 03:12:00,3
2019-06-03 03:14:00,4
2019-06-03 03:15:00,1
2019-06-03 03:16:00,1
2019-06-03 03:20:00,2
2019-06-03 03:22:00,3
2019-06-03 03:24:00,2
2019-06-03 03:25:00,1
2019-06-03 03:26:00,1
2019-06-03 03:30:00,2
2019-06-03 03:32:00,3
2019-06-03 03:34:00,2
2019-06-03 03:35:00,1
2019-06-03 03:36:00,1
