8,"SELECT    p.ra,p.dec,f.mjd_i,p.u,p.g,p.r,p.i,p.z,p.objID,p.err_i,p.type FROM    photoObj p JOIN field f ON p.fieldid=f.fieldid WHERE    f.mjd_i != #   /*AND p.psfMag_i - p.cmodelMag_i > #*/   AND p.ra BETWEEN # AND #   AND p.dec BETWEEN -.# AND -.#"
2019-06-03 17:30:00,1
2019-06-03 17:42:00,1
2019-06-03 17:43:00,1
2019-06-03 17:44:00,1
2019-06-03 17:45:00,1
2019-06-03 17:47:00,1
2019-06-03 17:48:00,1
2019-06-03 17:54:00,1
