1,"SELECT p.specobjid, p.ra, p.dec, p.run, p.rerun, p.camcol, p.field, p.objtype as type, p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z, p.specClass as class FROM SpecPhoto as p  WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) AND ((p.modelMag_g BETWEEN # AND #) OR (p.modelMag_r BETWEEN # AND #)) AND (type=#) AND (class= #)"
2019-06-03 23:07:00,1
