1,"SELECT   ra, dec,   u, g, r, i, z,   err_u, err_g, err_r,err_i, err_z into mydb.MyTable2 from PhotoPrimary                          WHERE ( i > # )    and ( i < # )    and ( ra >= # )   and ( ra < # )"
2019-06-03 04:56:00,1
