139,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-06-03 04:30:00,3
2019-06-03 04:54:00,1
2019-06-03 05:08:00,3
2019-06-03 05:10:00,2
2019-06-03 05:30:00,3
2019-06-03 06:29:00,1
2019-06-03 06:49:00,1
2019-06-03 06:51:00,1
2019-06-03 06:52:00,1
2019-06-03 06:54:00,2
2019-06-03 06:57:00,1
2019-06-03 07:01:00,1
2019-06-03 07:49:00,1
2019-06-03 08:34:00,1
2019-06-03 08:35:00,1
2019-06-03 09:31:00,1
2019-06-03 09:32:00,1
2019-06-03 09:33:00,1
2019-06-03 09:36:00,1
2019-06-03 12:14:00,2
2019-06-03 12:38:00,1
2019-06-03 12:39:00,6
2019-06-03 12:40:00,2
2019-06-03 12:41:00,6
2019-06-03 12:42:00,7
2019-06-03 13:06:00,1
2019-06-03 13:07:00,4
2019-06-03 13:10:00,1
2019-06-03 13:15:00,2
2019-06-03 13:17:00,2
2019-06-03 13:18:00,2
2019-06-03 13:22:00,2
2019-06-03 13:23:00,1
2019-06-03 13:24:00,3
2019-06-03 13:26:00,8
2019-06-03 13:27:00,2
2019-06-03 13:28:00,1
2019-06-03 13:48:00,3
2019-06-03 13:49:00,6
2019-06-03 13:50:00,1
2019-06-03 13:57:00,1
2019-06-03 13:59:00,3
2019-06-03 14:00:00,4
2019-06-03 14:01:00,9
2019-06-03 14:02:00,2
2019-06-03 14:06:00,1
2019-06-03 14:14:00,3
2019-06-03 15:00:00,1
2019-06-03 16:46:00,1
2019-06-03 16:54:00,2
2019-06-03 16:58:00,1
2019-06-03 17:00:00,2
2019-06-03 17:01:00,1
2019-06-03 17:02:00,1
2019-06-03 17:08:00,2
2019-06-03 17:28:00,1
2019-06-03 17:30:00,1
2019-06-03 17:34:00,1
2019-06-03 17:36:00,1
2019-06-03 17:39:00,1
2019-06-03 17:57:00,1
2019-06-03 17:58:00,1
2019-06-03 17:59:00,3
2019-06-03 18:00:00,1
2019-06-03 18:01:00,1
2019-06-03 22:53:00,1
2019-06-03 22:57:00,1
2019-06-03 22:58:00,1
