174,select * from SpecObjAll where specObjId=#
2019-05-13 00:16:00,1
2019-05-13 00:50:00,1
2019-05-13 02:02:00,1
2019-05-13 02:10:00,1
2019-05-13 02:57:00,1
2019-05-13 05:23:00,1
2019-05-13 05:40:00,1
2019-05-13 06:22:00,1
2019-05-13 06:31:00,1
2019-05-13 07:55:00,1
2019-05-13 09:38:00,1
2019-05-13 09:59:00,1
2019-05-13 10:36:00,1
2019-05-13 11:14:00,1
2019-05-13 12:07:00,1
2019-05-13 12:28:00,1
2019-05-13 12:44:00,1
2019-05-13 13:00:00,1
2019-05-13 13:17:00,1
2019-05-13 14:28:00,1
2019-05-13 14:52:00,2
2019-05-13 15:13:00,1
2019-05-13 15:16:00,1
2019-05-13 16:02:00,3
2019-05-13 16:20:00,20
2019-05-13 16:21:00,3
2019-05-13 18:17:00,1
2019-05-13 18:34:00,1
2019-05-13 18:46:00,5
2019-05-13 18:47:00,8
2019-05-13 18:48:00,12
2019-05-13 18:49:00,10
2019-05-13 18:50:00,13
2019-05-13 18:51:00,11
2019-05-13 18:52:00,13
2019-05-13 19:12:00,1
2019-05-13 19:57:00,20
2019-05-13 19:58:00,17
2019-05-13 20:06:00,1
2019-05-13 20:15:00,1
2019-05-13 21:48:00,1
2019-05-13 22:51:00,2
2019-05-13 23:38:00,5
2019-05-13 23:43:00,1
2019-05-13 23:50:00,1
