12,"SELECT TOP #  p.u,p.g,p.r,p.i,p.z  FROM ..PhotoObj AS p  JOIN dbo.fGetNearbyObjEq(#,#,#) AS b ON b.objID = P.objID  WHERE ( p.type = # OR p.type = #)"
2019-05-13 21:10:00,1
2019-05-13 21:20:00,1
2019-05-13 21:32:00,1
2019-05-13 21:33:00,1
2019-05-13 21:35:00,1
2019-05-13 21:42:00,1
2019-05-13 21:43:00,1
2019-05-13 21:46:00,1
2019-05-13 21:51:00,1
2019-05-13 21:52:00,1
2019-05-13 21:53:00,1
2019-05-13 21:59:00,1
