40,select * from fDocFunctionParams(&&&)
2019-05-13 00:34:00,1
2019-05-13 01:16:00,1
2019-05-13 02:09:00,1
2019-05-13 03:35:00,1
2019-05-13 03:38:00,1
2019-05-13 03:40:00,1
2019-05-13 04:15:00,1
2019-05-13 04:25:00,1
2019-05-13 05:21:00,1
2019-05-13 05:40:00,1
2019-05-13 06:14:00,1
2019-05-13 07:38:00,1
2019-05-13 08:12:00,1
2019-05-13 09:10:00,1
2019-05-13 10:47:00,1
2019-05-13 11:00:00,1
2019-05-13 11:08:00,1
2019-05-13 11:40:00,1
2019-05-13 11:42:00,1
2019-05-13 11:45:00,1
2019-05-13 11:47:00,1
2019-05-13 12:54:00,1
2019-05-13 14:03:00,1
2019-05-13 14:33:00,1
2019-05-13 15:52:00,1
2019-05-13 17:01:00,1
2019-05-13 17:48:00,1
2019-05-13 18:08:00,1
2019-05-13 18:18:00,1
2019-05-13 18:52:00,1
2019-05-13 19:24:00,1
2019-05-13 19:25:00,1
2019-05-13 20:14:00,1
2019-05-13 20:18:00,2
2019-05-13 22:17:00,2
2019-05-13 22:33:00,1
2019-05-13 23:23:00,1
2019-05-13 23:44:00,1
