360,select * from Frame where fieldId=#
2019-05-13 00:06:00,5
2019-05-13 00:07:00,8
2019-05-13 00:08:00,2
2019-05-13 00:10:00,1
2019-05-13 00:24:00,1
2019-05-13 00:25:00,1
2019-05-13 00:34:00,1
2019-05-13 00:40:00,2
2019-05-13 01:20:00,1
2019-05-13 01:28:00,1
2019-05-13 01:33:00,1
2019-05-13 01:36:00,1
2019-05-13 01:44:00,2
2019-05-13 01:58:00,1
2019-05-13 02:02:00,1
2019-05-13 02:18:00,1
2019-05-13 02:22:00,1
2019-05-13 02:34:00,1
2019-05-13 02:42:00,1
2019-05-13 03:04:00,1
2019-05-13 03:24:00,1
2019-05-13 03:30:00,1
2019-05-13 03:50:00,1
2019-05-13 04:05:00,1
2019-05-13 04:07:00,1
2019-05-13 04:41:00,1
2019-05-13 04:48:00,1
2019-05-13 05:00:00,1
2019-05-13 05:02:00,1
2019-05-13 05:05:00,3
2019-05-13 05:28:00,1
2019-05-13 05:31:00,1
2019-05-13 05:42:00,1
2019-05-13 05:50:00,1
2019-05-13 06:02:00,1
2019-05-13 06:09:00,1
2019-05-13 06:28:00,1
2019-05-13 06:30:00,1
2019-05-13 06:39:00,1
2019-05-13 06:48:00,1
2019-05-13 07:08:00,1
2019-05-13 07:17:00,1
2019-05-13 07:29:00,1
2019-05-13 07:42:00,1
2019-05-13 08:00:00,1
2019-05-13 08:20:00,1
2019-05-13 08:22:00,1
2019-05-13 08:52:00,12
2019-05-13 08:55:00,1
2019-05-13 08:58:00,2
2019-05-13 08:59:00,1
2019-05-13 09:01:00,1
2019-05-13 09:06:00,1
2019-05-13 09:12:00,1
2019-05-13 09:16:00,1
2019-05-13 09:34:00,1
2019-05-13 09:43:00,1
2019-05-13 10:12:00,1
2019-05-13 10:25:00,1
2019-05-13 10:29:00,1
2019-05-13 10:46:00,1
2019-05-13 10:51:00,1
2019-05-13 11:04:00,1
2019-05-13 11:06:00,2
2019-05-13 11:17:00,4
2019-05-13 11:24:00,2
2019-05-13 11:28:00,1
2019-05-13 11:48:00,1
2019-05-13 12:25:00,1
2019-05-13 12:35:00,1
2019-05-13 12:41:00,1
2019-05-13 12:53:00,1
2019-05-13 13:03:00,5
2019-05-13 13:04:00,30
2019-05-13 13:29:00,1
2019-05-13 13:42:00,1
2019-05-13 13:45:00,1
2019-05-13 14:05:00,1
2019-05-13 14:16:00,1
2019-05-13 14:44:00,1
2019-05-13 14:51:00,1
2019-05-13 14:58:00,1
2019-05-13 15:03:00,1
2019-05-13 15:26:00,1
2019-05-13 15:37:00,1
2019-05-13 15:38:00,2
2019-05-13 15:46:00,1
2019-05-13 15:53:00,1
2019-05-13 15:55:00,1
2019-05-13 15:58:00,5
2019-05-13 15:59:00,6
2019-05-13 16:16:00,22
2019-05-13 16:17:00,36
2019-05-13 16:18:00,5
2019-05-13 16:22:00,1
2019-05-13 16:24:00,1
2019-05-13 16:39:00,1
2019-05-13 16:41:00,1
2019-05-13 16:53:00,1
2019-05-13 16:57:00,1
2019-05-13 17:01:00,1
2019-05-13 17:22:00,1
2019-05-13 17:36:00,1
2019-05-13 17:49:00,1
2019-05-13 17:54:00,2
2019-05-13 18:01:00,2
2019-05-13 18:22:00,1
2019-05-13 18:31:00,1
2019-05-13 18:34:00,1
2019-05-13 18:41:00,11
2019-05-13 18:42:00,11
2019-05-13 18:49:00,1
2019-05-13 18:51:00,1
2019-05-13 19:00:00,1
2019-05-13 19:04:00,1
2019-05-13 19:16:00,1
2019-05-13 19:21:00,2
2019-05-13 19:24:00,1
2019-05-13 19:37:00,1
2019-05-13 19:51:00,2
2019-05-13 19:52:00,21
2019-05-13 19:53:00,21
2019-05-13 19:54:00,12
2019-05-13 19:59:00,1
2019-05-13 20:11:00,1
2019-05-13 20:28:00,1
2019-05-13 20:37:00,1
2019-05-13 20:52:00,1
2019-05-13 20:53:00,1
2019-05-13 21:10:00,1
2019-05-13 21:39:00,1
2019-05-13 21:43:00,1
2019-05-13 22:03:00,1
2019-05-13 22:05:00,1
2019-05-13 22:50:00,1
2019-05-13 23:24:00,1
2019-05-13 23:32:00,1
2019-05-13 23:36:00,1
2019-05-13 23:37:00,5
2019-05-13 23:42:00,1
2019-05-13 23:49:00,1
2019-05-13 23:59:00,4
