34,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-05-13 00:00:00,1
2019-05-13 00:13:00,1
2019-05-13 00:15:00,1
2019-05-13 00:17:00,1
2019-05-13 00:19:00,1
2019-05-13 00:21:00,1
2019-05-13 00:24:00,1
2019-05-13 00:25:00,1
2019-05-13 00:27:00,1
2019-05-13 00:30:00,1
2019-05-13 00:32:00,1
2019-05-13 00:34:00,1
2019-05-13 00:36:00,1
2019-05-13 00:37:00,1
2019-05-13 00:40:00,1
2019-05-13 00:42:00,1
2019-05-13 00:44:00,1
2019-05-13 00:46:00,1
2019-05-13 00:49:00,1
2019-05-13 00:58:00,1
2019-05-13 04:41:00,1
2019-05-13 04:48:00,1
2019-05-13 04:49:00,1
2019-05-13 04:51:00,1
2019-05-13 04:52:00,1
2019-05-13 04:59:00,1
2019-05-13 05:00:00,1
2019-05-13 05:01:00,1
2019-05-13 05:02:00,1
2019-05-13 05:09:00,1
2019-05-13 05:10:00,1
2019-05-13 05:34:00,1
2019-05-13 05:39:00,1
2019-05-13 05:44:00,1
