34,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-05-13 06:29:00,1
2019-05-13 06:30:00,3
2019-05-13 06:34:00,1
2019-05-13 06:46:00,2
2019-05-13 06:53:00,1
2019-05-13 11:59:00,1
2019-05-13 13:01:00,2
2019-05-13 16:52:00,1
2019-05-13 16:54:00,1
2019-05-13 16:55:00,1
2019-05-13 16:56:00,1
2019-05-13 17:08:00,9
2019-05-13 18:12:00,1
2019-05-13 18:18:00,1
2019-05-13 18:19:00,1
2019-05-13 18:21:00,1
2019-05-13 18:23:00,1
2019-05-13 18:25:00,1
2019-05-13 18:30:00,1
2019-05-13 18:38:00,1
2019-05-13 18:42:00,1
2019-05-13 19:01:00,1
