1,"select p.specObjID, p.ra, p.dec, f.age_lightW, f.age_lightW_up, f.age_lightW_low  into mydb.SDSS_firefly from emissionLinesPort as p    join sdssEbossFirefly as f on p.specObjID = f.specObjID where p.dec < # and p.z < #"
2019-05-13 00:53:00,1
