173,select * from sppLines where specObjId=#
2019-05-13 01:06:00,1
2019-05-13 03:28:00,1
2019-05-13 04:18:00,1
2019-05-13 04:37:00,1
2019-05-13 05:00:00,1
2019-05-13 05:28:00,1
2019-05-13 05:57:00,1
2019-05-13 07:27:00,1
2019-05-13 08:34:00,1
2019-05-13 10:03:00,1
2019-05-13 12:53:00,1
2019-05-13 13:46:00,1
2019-05-13 16:02:00,1
2019-05-13 16:10:00,8
2019-05-13 16:11:00,11
2019-05-13 16:25:00,5
2019-05-13 19:49:00,7
2019-05-13 19:50:00,3
2019-05-13 19:53:00,1
2019-05-13 19:58:00,7
2019-05-13 19:59:00,1
2019-05-13 20:20:00,2
2019-05-13 20:21:00,9
2019-05-13 20:22:00,10
2019-05-13 20:23:00,5
2019-05-13 22:08:00,1
2019-05-13 22:43:00,9
2019-05-13 22:44:00,5
2019-05-13 22:51:00,1
2019-05-13 23:35:00,5
2019-05-13 23:36:00,13
2019-05-13 23:38:00,4
2019-05-13 23:39:00,21
2019-05-13 23:40:00,20
2019-05-13 23:41:00,12
