537,select * from Photoz where objid=#
2019-05-13 00:07:00,1
2019-05-13 00:42:00,1
2019-05-13 00:49:00,1
2019-05-13 00:50:00,1
2019-05-13 00:51:00,1
2019-05-13 01:01:00,1
2019-05-13 01:10:00,1
2019-05-13 01:14:00,2
2019-05-13 01:17:00,1
2019-05-13 01:20:00,1
2019-05-13 01:31:00,1
2019-05-13 01:33:00,1
2019-05-13 01:34:00,1
2019-05-13 01:40:00,1
2019-05-13 01:41:00,2
2019-05-13 01:45:00,1
2019-05-13 01:47:00,2
2019-05-13 01:52:00,1
2019-05-13 01:56:00,1
2019-05-13 01:57:00,1
2019-05-13 02:05:00,1
2019-05-13 02:07:00,1
2019-05-13 02:14:00,1
2019-05-13 02:15:00,1
2019-05-13 02:28:00,1
2019-05-13 02:38:00,1
2019-05-13 02:48:00,1
2019-05-13 02:49:00,1
2019-05-13 02:52:00,1
2019-05-13 02:53:00,1
2019-05-13 02:55:00,2
2019-05-13 03:10:00,1
2019-05-13 03:14:00,1
2019-05-13 03:23:00,1
2019-05-13 03:25:00,1
2019-05-13 03:26:00,1
2019-05-13 03:29:00,1
2019-05-13 03:34:00,2
2019-05-13 03:43:00,1
2019-05-13 03:44:00,1
2019-05-13 04:00:00,2
2019-05-13 04:01:00,1
2019-05-13 04:11:00,1
2019-05-13 04:13:00,1
2019-05-13 04:16:00,1
2019-05-13 04:21:00,1
2019-05-13 04:24:00,1
2019-05-13 04:27:00,1
2019-05-13 04:28:00,1
2019-05-13 04:41:00,1
2019-05-13 04:42:00,1
2019-05-13 04:43:00,1
2019-05-13 04:46:00,1
2019-05-13 04:47:00,2
2019-05-13 04:50:00,1
2019-05-13 04:58:00,1
2019-05-13 05:05:00,1
2019-05-13 05:08:00,1
2019-05-13 05:18:00,1
2019-05-13 05:19:00,1
2019-05-13 05:21:00,1
2019-05-13 05:29:00,1
2019-05-13 05:36:00,1
2019-05-13 05:47:00,2
2019-05-13 05:52:00,1
2019-05-13 05:55:00,2
2019-05-13 06:05:00,1
2019-05-13 06:09:00,1
2019-05-13 06:11:00,1
2019-05-13 06:17:00,1
2019-05-13 06:20:00,1
2019-05-13 06:28:00,1
2019-05-13 06:32:00,2
2019-05-13 06:38:00,2
2019-05-13 06:41:00,1
2019-05-13 06:47:00,1
2019-05-13 06:49:00,1
2019-05-13 06:52:00,1
2019-05-13 06:56:00,1
2019-05-13 07:06:00,1
2019-05-13 07:14:00,1
2019-05-13 07:22:00,1
2019-05-13 07:25:00,1
