221,"select s.ObjID, s.ra,s.dec,s.deVRad_r,s.deVAB_r,s.raErr,s.decErr,s.type,s.modelMag_u,s.modelMagErr_u,s.modelMag_g,s.modelMagErr_g,s.modelMag_r,s.modelMagErr_r,s.modelMag_i,s.modelMagErr_i,s.modelMag_z,s.modelMagErr_z from PhotoPrimary s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-05-13 02:33:00,1
2019-05-13 04:40:00,1
2019-05-13 04:41:00,1
2019-05-13 04:45:00,2
2019-05-13 04:47:00,1
2019-05-13 04:48:00,1
2019-05-13 04:50:00,1
2019-05-13 04:52:00,1
2019-05-13 04:54:00,1
2019-05-13 04:57:00,1
2019-05-13 04:58:00,2
2019-05-13 04:59:00,1
2019-05-13 05:06:00,1
2019-05-13 05:07:00,1
2019-05-13 05:10:00,1
2019-05-13 05:13:00,1
2019-05-13 05:14:00,1
2019-05-13 05:16:00,1
2019-05-13 05:22:00,1
2019-05-13 05:23:00,1
2019-05-13 05:25:00,1
2019-05-13 05:26:00,1
2019-05-13 05:27:00,2
2019-05-13 05:33:00,2
2019-05-13 05:36:00,2
2019-05-13 05:39:00,1
2019-05-13 05:40:00,1
2019-05-13 05:43:00,1
2019-05-13 05:44:00,1
2019-05-13 05:49:00,2
2019-05-13 05:52:00,1
2019-05-13 05:53:00,1
2019-05-13 05:56:00,1
2019-05-13 05:58:00,1
2019-05-13 05:59:00,1
2019-05-13 06:01:00,1
2019-05-13 06:02:00,1
2019-05-13 06:07:00,1
2019-05-13 06:08:00,1
2019-05-13 06:11:00,2
2019-05-13 06:13:00,1
2019-05-13 06:15:00,1
2019-05-13 06:17:00,1
2019-05-13 06:18:00,1
2019-05-13 06:21:00,1
2019-05-13 06:22:00,1
2019-05-13 06:23:00,1
2019-05-13 06:40:00,1
2019-05-13 06:41:00,1
2019-05-13 06:44:00,2
2019-05-13 06:48:00,1
2019-05-13 06:49:00,1
2019-05-13 06:50:00,2
2019-05-13 07:05:00,1
2019-05-13 07:10:00,1
2019-05-13 07:11:00,1
2019-05-13 07:13:00,1
2019-05-13 07:15:00,2
2019-05-13 07:17:00,1
2019-05-13 07:18:00,2
2019-05-13 07:19:00,2
2019-05-13 07:20:00,1
2019-05-13 07:22:00,2
2019-05-13 07:24:00,1
2019-05-13 07:25:00,1
2019-05-13 07:26:00,2
2019-05-13 07:28:00,1
2019-05-13 07:29:00,1
2019-05-13 07:30:00,1
2019-05-13 07:32:00,2
2019-05-13 07:34:00,2
2019-05-13 07:36:00,1
2019-05-13 07:37:00,1
2019-05-13 07:41:00,1
2019-05-13 07:42:00,1
2019-05-13 07:43:00,1
2019-05-13 07:44:00,1
2019-05-13 07:45:00,1
2019-05-13 13:55:00,1
2019-05-13 13:57:00,1
2019-05-13 13:58:00,2
2019-05-13 14:01:00,3
2019-05-13 14:03:00,1
2019-05-13 14:04:00,1
2019-05-13 14:07:00,2
2019-05-13 14:12:00,1
2019-05-13 14:13:00,1
2019-05-13 14:16:00,2
2019-05-13 14:19:00,1
2019-05-13 14:20:00,2
2019-05-13 14:21:00,1
2019-05-13 14:22:00,1
2019-05-13 14:59:00,1
2019-05-13 15:00:00,1
2019-05-13 15:02:00,1
2019-05-13 15:05:00,2
2019-05-13 15:07:00,3
2019-05-13 15:10:00,1
2019-05-13 15:21:00,2
2019-05-13 15:26:00,1
2019-05-13 15:28:00,2
2019-05-13 15:30:00,2
2019-05-13 15:33:00,1
2019-05-13 15:34:00,1
2019-05-13 16:54:00,1
2019-05-13 16:57:00,1
2019-05-13 16:59:00,1
2019-05-13 17:03:00,1
2019-05-13 17:04:00,1
2019-05-13 17:09:00,2
2019-05-13 17:11:00,1
2019-05-13 17:15:00,2
2019-05-13 17:34:00,1
2019-05-13 17:35:00,1
2019-05-13 17:55:00,1
2019-05-13 17:56:00,1
2019-05-13 18:05:00,1
2019-05-13 18:10:00,1
2019-05-13 18:11:00,1
2019-05-13 18:28:00,1
2019-05-13 18:29:00,1
2019-05-13 18:35:00,1
2019-05-13 18:36:00,1
2019-05-13 18:48:00,1
2019-05-13 18:49:00,1
2019-05-13 19:07:00,1
2019-05-13 19:08:00,1
2019-05-13 19:12:00,1
2019-05-13 19:15:00,1
2019-05-13 19:19:00,1
2019-05-13 19:20:00,1
2019-05-13 19:25:00,2
2019-05-13 19:27:00,2
2019-05-13 19:45:00,1
2019-05-13 19:46:00,1
2019-05-13 19:48:00,1
2019-05-13 19:51:00,2
2019-05-13 20:08:00,1
2019-05-13 20:09:00,1
2019-05-13 20:12:00,1
2019-05-13 20:14:00,1
2019-05-13 20:19:00,1
2019-05-13 20:20:00,1
2019-05-13 20:36:00,1
2019-05-13 20:37:00,1
2019-05-13 20:39:00,1
2019-05-13 20:41:00,1
2019-05-13 21:03:00,2
2019-05-13 21:21:00,1
2019-05-13 21:22:00,1
2019-05-13 21:24:00,2
2019-05-13 21:26:00,1
2019-05-13 21:30:00,2
2019-05-13 21:47:00,1
2019-05-13 21:48:00,1
2019-05-13 21:52:00,1
2019-05-13 21:53:00,1
2019-05-13 21:54:00,1
2019-05-13 22:10:00,1
2019-05-13 22:11:00,1
2019-05-13 22:13:00,1
2019-05-13 22:28:00,1
2019-05-13 22:29:00,1
2019-05-13 22:31:00,1
2019-05-13 22:32:00,1
2019-05-13 22:34:00,1
2019-05-13 22:52:00,1
2019-05-13 22:53:00,1
2019-05-13 22:57:00,2
2019-05-13 22:59:00,1
2019-05-13 23:07:00,2
2019-05-13 23:14:00,1
2019-05-13 23:15:00,1
2019-05-13 23:17:00,1
2019-05-13 23:18:00,1
2019-05-13 23:20:00,1
2019-05-13 23:36:00,2
2019-05-13 23:40:00,1
2019-05-13 23:41:00,1
2019-05-13 23:44:00,1
2019-05-13 23:49:00,1
2019-05-13 23:50:00,1
