73,select * from galSpecInfo where specObjId=#
2019-05-13 02:42:00,1
2019-05-13 03:48:00,1
2019-05-13 03:53:00,1
2019-05-13 04:37:00,1
2019-05-13 05:50:00,1
2019-05-13 08:51:00,1
2019-05-13 09:29:00,1
2019-05-13 11:31:00,1
2019-05-13 13:16:00,1
2019-05-13 14:09:00,1
2019-05-13 16:06:00,4
2019-05-13 16:07:00,11
2019-05-13 16:08:00,5
2019-05-13 18:18:00,1
2019-05-13 18:54:00,1
2019-05-13 18:55:00,9
2019-05-13 18:56:00,10
2019-05-13 18:57:00,8
2019-05-13 18:58:00,8
2019-05-13 20:09:00,1
2019-05-13 20:16:00,3
2019-05-13 20:46:00,1
2019-05-13 22:51:00,1
