1,"select p.run,p.rerun,p.camcol,p.field,p.obj,p.ra,p.dec into mydb.test_check from photoobjall as p where((abs(p.ra - #) < #e-#)  and (abs(p.dec - #) <#e-#))"
2019-05-13 02:14:00,1
