410,select * from fDocFunctionParams(&&&)
2019-08-30 00:23:00,1
2019-08-30 01:07:00,1
2019-08-30 01:18:00,1
2019-08-30 02:22:00,1
2019-08-30 03:05:00,1
2019-08-30 03:07:00,1
2019-08-30 03:24:00,1
2019-08-30 03:45:00,1
2019-08-30 05:13:00,23
2019-08-30 05:14:00,10
2019-08-30 05:15:00,10
2019-08-30 05:16:00,3
2019-08-30 05:32:00,1
2019-08-30 06:32:00,1
2019-08-30 07:07:00,1
2019-08-30 07:08:00,1
2019-08-30 08:09:00,1
2019-08-30 08:45:00,1
2019-08-30 08:59:00,6
2019-08-30 09:00:00,1
2019-08-30 09:59:00,1
2019-08-30 10:03:00,1
2019-08-30 11:14:00,1
2019-08-30 11:56:00,46
2019-08-30 11:58:00,1
2019-08-30 12:06:00,1
2019-08-30 12:30:00,39
2019-08-30 12:31:00,11
2019-08-30 15:54:00,1
2019-08-30 16:20:00,19
2019-08-30 16:21:00,46
2019-08-30 16:22:00,12
2019-08-30 16:46:00,1
2019-08-30 17:58:00,1
2019-08-30 18:23:00,1
2019-08-30 18:31:00,1
2019-08-30 18:50:00,2
2019-08-30 18:52:00,1
2019-08-30 19:28:00,1
2019-08-30 19:29:00,37
2019-08-30 19:30:00,10
2019-08-30 19:35:00,31
2019-08-30 19:36:00,48
2019-08-30 19:37:00,23
2019-08-30 19:39:00,1
2019-08-30 20:43:00,1
2019-08-30 21:14:00,1
2019-08-30 21:49:00,1
2019-08-30 21:53:00,1
2019-08-30 22:17:00,1
2019-08-30 23:00:00,1
