1,"SELECT * INTO myDB.HS_matched from myDB.Hammond_Short HS dbo.fGetNearbyObjEq(HS.RA_DEG_J2#, HS.DEC_DEG_J2#, #) as N"
2019-08-30 13:49:00,1
