369,"select name, type from DBObjects where name like &&& or name like &&& order by name"
2019-08-30 00:01:00,1
2019-08-30 00:04:00,1
2019-08-30 00:05:00,1
2019-08-30 00:26:00,1
2019-08-30 00:29:00,1
2019-08-30 00:36:00,1
2019-08-30 01:17:00,2
2019-08-30 01:46:00,1
2019-08-30 01:51:00,1
2019-08-30 01:52:00,1
2019-08-30 01:57:00,1
2019-08-30 01:58:00,1
2019-08-30 02:02:00,1
2019-08-30 02:29:00,1
2019-08-30 02:40:00,1
2019-08-30 03:01:00,1
2019-08-30 03:04:00,1
2019-08-30 03:05:00,1
2019-08-30 03:06:00,1
2019-08-30 03:07:00,2
2019-08-30 03:08:00,1
2019-08-30 03:09:00,1
2019-08-30 03:24:00,1
2019-08-30 03:25:00,1
2019-08-30 03:27:00,1
2019-08-30 03:39:00,1
2019-08-30 04:10:00,1
2019-08-30 04:19:00,1
2019-08-30 04:29:00,1
2019-08-30 04:38:00,1
2019-08-30 04:41:00,1
2019-08-30 04:55:00,1
2019-08-30 05:12:00,1
2019-08-30 05:16:00,2
2019-08-30 05:27:00,1
2019-08-30 05:28:00,1
2019-08-30 05:29:00,1
2019-08-30 06:10:00,1
2019-08-30 06:31:00,1
2019-08-30 06:32:00,1
2019-08-30 06:42:00,1
2019-08-30 06:47:00,1
2019-08-30 06:51:00,1
2019-08-30 06:54:00,1
2019-08-30 06:59:00,1
2019-08-30 07:18:00,1
2019-08-30 07:27:00,1
2019-08-30 07:36:00,1
2019-08-30 07:37:00,1
2019-08-30 07:56:00,1
2019-08-30 07:58:00,7
2019-08-30 07:59:00,11
2019-08-30 08:00:00,20
2019-08-30 08:01:00,17
2019-08-30 08:02:00,2
2019-08-30 08:09:00,1
2019-08-30 08:22:00,1
2019-08-30 08:23:00,1
2019-08-30 08:28:00,1
2019-08-30 08:33:00,1
2019-08-30 08:35:00,1
2019-08-30 08:36:00,1
2019-08-30 08:37:00,1
2019-08-30 08:38:00,3
2019-08-30 08:50:00,1
2019-08-30 09:07:00,1
2019-08-30 09:26:00,1
2019-08-30 09:27:00,1
2019-08-30 09:54:00,2
2019-08-30 09:55:00,2
2019-08-30 09:58:00,4
2019-08-30 10:02:00,3
2019-08-30 10:06:00,1
2019-08-30 10:15:00,1
2019-08-30 10:28:00,2
2019-08-30 10:31:00,2
2019-08-30 10:32:00,1
