23,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-08-30 00:30:00,1
2019-08-30 00:33:00,1
2019-08-30 06:32:00,1
2019-08-30 07:27:00,1
2019-08-30 07:36:00,1
2019-08-30 08:23:00,1
2019-08-30 08:25:00,1
2019-08-30 08:36:00,1
2019-08-30 08:45:00,1
2019-08-30 08:50:00,1
2019-08-30 08:54:00,1
2019-08-30 09:05:00,2
2019-08-30 09:09:00,1
2019-08-30 09:10:00,1
2019-08-30 09:21:00,1
2019-08-30 09:23:00,1
2019-08-30 09:39:00,1
2019-08-30 11:50:00,1
2019-08-30 11:51:00,1
2019-08-30 13:10:00,1
2019-08-30 15:56:00,1
2019-08-30 16:09:00,1
