315,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-08-30 00:04:00,1
2019-08-30 00:05:00,1
2019-08-30 00:07:00,1
2019-08-30 00:09:00,1
2019-08-30 00:11:00,1
2019-08-30 00:17:00,1
2019-08-30 00:18:00,1
2019-08-30 00:23:00,1
2019-08-30 00:26:00,1
2019-08-30 00:27:00,1
2019-08-30 00:29:00,1
2019-08-30 00:30:00,1
2019-08-30 00:41:00,1
2019-08-30 00:48:00,1
2019-08-30 00:50:00,1
2019-08-30 00:56:00,1
2019-08-30 00:57:00,1
2019-08-30 01:03:00,1
2019-08-30 01:06:00,1
2019-08-30 01:07:00,1
2019-08-30 01:10:00,1
2019-08-30 01:13:00,1
2019-08-30 01:17:00,1
2019-08-30 01:18:00,1
2019-08-30 01:22:00,1
2019-08-30 01:25:00,1
2019-08-30 01:27:00,1
2019-08-30 01:28:00,1
2019-08-30 01:32:00,1
2019-08-30 01:35:00,1
2019-08-30 01:39:00,1
2019-08-30 01:40:00,1
2019-08-30 01:41:00,1
2019-08-30 01:43:00,1
2019-08-30 01:46:00,1
2019-08-30 01:50:00,1
2019-08-30 01:55:00,1
2019-08-30 01:58:00,1
2019-08-30 02:11:00,1
2019-08-30 02:16:00,1
2019-08-30 02:17:00,1
2019-08-30 02:21:00,1
2019-08-30 02:22:00,1
2019-08-30 02:28:00,1
2019-08-30 02:34:00,1
2019-08-30 02:36:00,1
2019-08-30 02:42:00,1
2019-08-30 02:43:00,1
2019-08-30 02:45:00,1
2019-08-30 02:47:00,1
2019-08-30 02:49:00,1
2019-08-30 02:51:00,1
2019-08-30 02:55:00,1
2019-08-30 02:56:00,1
2019-08-30 02:57:00,1
2019-08-30 03:02:00,1
2019-08-30 03:04:00,1
2019-08-30 03:06:00,1
2019-08-30 03:10:00,1
2019-08-30 03:11:00,1
2019-08-30 03:12:00,1
2019-08-30 03:15:00,1
2019-08-30 03:20:00,1
2019-08-30 03:26:00,1
2019-08-30 03:27:00,1
2019-08-30 03:31:00,1
2019-08-30 03:34:00,1
2019-08-30 03:35:00,1
2019-08-30 03:37:00,1
2019-08-30 03:38:00,1
2019-08-30 03:39:00,1
2019-08-30 03:40:00,1
2019-08-30 03:42:00,1
2019-08-30 03:44:00,1
2019-08-30 03:45:00,1
2019-08-30 03:46:00,1
2019-08-30 03:58:00,1
2019-08-30 04:01:00,1
2019-08-30 04:06:00,1
2019-08-30 04:08:00,1
2019-08-30 04:09:00,1
2019-08-30 04:17:00,1
2019-08-30 04:20:00,1
2019-08-30 04:23:00,1
2019-08-30 04:25:00,1
2019-08-30 04:27:00,1
2019-08-30 04:28:00,1
2019-08-30 04:29:00,1
2019-08-30 04:33:00,1
2019-08-30 04:38:00,1
2019-08-30 04:39:00,1
2019-08-30 04:41:00,1
2019-08-30 04:49:00,1
2019-08-30 04:51:00,1
2019-08-30 04:54:00,1
2019-08-30 04:55:00,1
2019-08-30 04:59:00,1
2019-08-30 05:03:00,1
2019-08-30 05:04:00,1
2019-08-30 05:08:00,1
2019-08-30 05:15:00,1
2019-08-30 05:16:00,1
2019-08-30 05:19:00,1
2019-08-30 05:20:00,1
2019-08-30 05:32:00,1
