1104,"select name, type from DBObjects where type=&&& and access=&&& and name NOT IN (&&&, &&&) order by name"
2019-08-30 00:01:00,3
2019-08-30 00:04:00,3
2019-08-30 00:05:00,3
2019-08-30 00:26:00,3
2019-08-30 00:29:00,3
2019-08-30 00:36:00,3
2019-08-30 01:17:00,6
2019-08-30 01:46:00,3
2019-08-30 01:51:00,3
2019-08-30 01:52:00,3
2019-08-30 01:57:00,3
2019-08-30 01:58:00,3
2019-08-30 02:02:00,3
2019-08-30 02:29:00,3
2019-08-30 02:40:00,3
2019-08-30 03:01:00,3
2019-08-30 03:04:00,3
2019-08-30 03:05:00,3
2019-08-30 03:06:00,3
2019-08-30 03:07:00,6
2019-08-30 03:08:00,3
2019-08-30 03:09:00,3
2019-08-30 03:24:00,3
2019-08-30 03:25:00,3
2019-08-30 03:27:00,3
2019-08-30 03:39:00,3
2019-08-30 04:10:00,3
2019-08-30 04:19:00,3
2019-08-30 04:29:00,3
2019-08-30 04:38:00,3
2019-08-30 04:41:00,3
2019-08-30 04:55:00,3
2019-08-30 05:12:00,1
2019-08-30 05:13:00,2
2019-08-30 05:16:00,3
2019-08-30 05:27:00,3
2019-08-30 05:28:00,3
2019-08-30 05:29:00,3
2019-08-30 06:10:00,3
2019-08-30 06:31:00,3
2019-08-30 06:32:00,3
2019-08-30 06:42:00,3
2019-08-30 06:47:00,3
2019-08-30 06:51:00,3
2019-08-30 06:54:00,3
2019-08-30 06:59:00,3
2019-08-30 07:18:00,3
2019-08-30 07:27:00,3
2019-08-30 07:36:00,3
2019-08-30 07:37:00,3
2019-08-30 07:56:00,3
2019-08-30 07:58:00,21
2019-08-30 07:59:00,33
2019-08-30 08:00:00,60
2019-08-30 08:01:00,51
2019-08-30 08:02:00,6
2019-08-30 08:09:00,3
2019-08-30 08:22:00,3
2019-08-30 08:23:00,3
2019-08-30 08:28:00,3
2019-08-30 08:33:00,3
2019-08-30 08:35:00,3
2019-08-30 08:36:00,3
2019-08-30 08:37:00,3
2019-08-30 08:38:00,9
2019-08-30 08:50:00,3
2019-08-30 08:57:00,2
2019-08-30 09:07:00,3
2019-08-30 09:26:00,3
2019-08-30 09:27:00,3
2019-08-30 09:54:00,6
2019-08-30 09:55:00,6
2019-08-30 09:58:00,12
2019-08-30 10:02:00,9
2019-08-30 10:06:00,3
2019-08-30 10:15:00,3
2019-08-30 10:28:00,7
2019-08-30 10:31:00,6
2019-08-30 10:32:00,3
2019-08-30 10:34:00,8
2019-08-30 10:42:00,3
2019-08-30 11:10:00,3
2019-08-30 11:18:00,3
2019-08-30 11:26:00,3
2019-08-30 11:29:00,3
2019-08-30 11:33:00,3
2019-08-30 11:46:00,3
2019-08-30 11:49:00,3
2019-08-30 11:50:00,3
2019-08-30 11:51:00,7
2019-08-30 11:53:00,3
2019-08-30 11:55:00,3
2019-08-30 11:56:00,3
2019-08-30 12:07:00,57
2019-08-30 12:09:00,9
2019-08-30 12:10:00,3
2019-08-30 12:11:00,3
2019-08-30 12:16:00,1
2019-08-30 12:18:00,3
2019-08-30 12:22:00,7
2019-08-30 12:30:00,2
2019-08-30 12:54:00,3
2019-08-30 12:58:00,3
2019-08-30 13:05:00,48
2019-08-30 13:06:00,18
2019-08-30 13:07:00,3
2019-08-30 13:08:00,12
2019-08-30 13:09:00,12
2019-08-30 13:10:00,6
2019-08-30 13:11:00,30
2019-08-30 13:12:00,18
2019-08-30 13:15:00,6
2019-08-30 13:24:00,3
2019-08-30 13:37:00,3
2019-08-30 13:58:00,3
2019-08-30 14:00:00,30
2019-08-30 14:01:00,9
2019-08-30 14:02:00,27
2019-08-30 14:03:00,6
2019-08-30 14:05:00,3
2019-08-30 14:06:00,3
2019-08-30 14:26:00,3
2019-08-30 14:38:00,3
2019-08-30 14:40:00,3
2019-08-30 14:42:00,3
2019-08-30 14:56:00,3
2019-08-30 15:07:00,3
2019-08-30 15:09:00,3
2019-08-30 15:16:00,3
2019-08-30 15:35:00,3
2019-08-30 15:39:00,3
2019-08-30 15:43:00,3
2019-08-30 15:56:00,6
2019-08-30 16:07:00,3
2019-08-30 16:09:00,3
2019-08-30 16:11:00,3
2019-08-30 16:19:00,3
2019-08-30 16:21:00,2
2019-08-30 16:22:00,4
2019-08-30 16:46:00,3
2019-08-30 16:48:00,3
2019-08-30 16:50:00,3
2019-08-30 16:51:00,3
2019-08-30 17:08:00,9
2019-08-30 17:09:00,6
2019-08-30 17:10:00,6
2019-08-30 17:27:00,3
2019-08-30 17:55:00,3
2019-08-30 18:03:00,1
2019-08-30 18:08:00,3
2019-08-30 18:21:00,6
2019-08-30 18:37:00,3
2019-08-30 18:43:00,3
2019-08-30 19:06:00,3
2019-08-30 19:16:00,3
2019-08-30 19:21:00,3
2019-08-30 19:24:00,3
2019-08-30 19:29:00,1
2019-08-30 19:30:00,12
2019-08-30 19:34:00,5
2019-08-30 19:35:00,9
2019-08-30 19:37:00,6
2019-08-30 19:38:00,1
2019-08-30 19:42:00,3
2019-08-30 19:59:00,3
2019-08-30 20:01:00,3
2019-08-30 20:08:00,3
2019-08-30 20:14:00,3
2019-08-30 20:18:00,6
2019-08-30 20:40:00,3
2019-08-30 20:46:00,6
2019-08-30 20:52:00,3
2019-08-30 21:08:00,6
2019-08-30 21:09:00,12
2019-08-30 21:10:00,9
2019-08-30 21:11:00,6
2019-08-30 21:14:00,3
2019-08-30 21:17:00,3
2019-08-30 21:26:00,3
2019-08-30 21:32:00,3
2019-08-30 21:36:00,3
2019-08-30 21:37:00,6
2019-08-30 21:45:00,3
2019-08-30 21:48:00,3
2019-08-30 22:11:00,3
2019-08-30 22:20:00,6
2019-08-30 22:35:00,3
2019-08-30 23:01:00,3
2019-08-30 23:05:00,3
2019-08-30 23:09:00,3
2019-08-30 23:12:00,3
2019-08-30 23:19:00,3
2019-08-30 23:22:00,3
2019-08-30 23:23:00,3
2019-08-30 23:45:00,3
2019-08-30 23:46:00,3
2019-08-30 23:58:00,3
