1,"select distinct eid,Spherical_power_left__#,Spherical_power_right__# from dbo.Eye_surgery_complications a       cross apply openjson(Spherical_power_left__#)      cross apply openjson(Spherical_power_right__#)"
2019-08-30 16:07:00,1
