455,select * from dbo.fDocColumns(&&&)
2019-08-30 00:20:00,2
2019-08-30 00:37:00,1
2019-08-30 00:56:00,2
2019-08-30 01:12:00,1
2019-08-30 01:13:00,1
2019-08-30 01:15:00,1
2019-08-30 01:44:00,1
2019-08-30 01:46:00,3
2019-08-30 02:02:00,1
2019-08-30 02:06:00,1
2019-08-30 02:07:00,2
2019-08-30 02:20:00,1
2019-08-30 02:36:00,1
2019-08-30 02:39:00,1
2019-08-30 03:39:00,2
2019-08-30 04:03:00,1
2019-08-30 04:05:00,1
2019-08-30 04:30:00,4
2019-08-30 04:35:00,1
2019-08-30 04:49:00,1
2019-08-30 04:53:00,1
2019-08-30 04:55:00,1
2019-08-30 05:12:00,16
2019-08-30 05:13:00,2
2019-08-30 05:27:00,1
2019-08-30 05:29:00,1
2019-08-30 05:30:00,1
2019-08-30 05:33:00,1
2019-08-30 05:49:00,1
2019-08-30 05:50:00,1
2019-08-30 06:06:00,1
2019-08-30 07:15:00,1
2019-08-30 07:22:00,2
2019-08-30 07:44:00,6
2019-08-30 07:45:00,2
2019-08-30 07:46:00,2
2019-08-30 07:49:00,1
2019-08-30 07:53:00,1
2019-08-30 08:02:00,2
2019-08-30 08:56:00,2
2019-08-30 08:57:00,2
2019-08-30 09:24:00,1
2019-08-30 09:25:00,1
2019-08-30 09:26:00,1
2019-08-30 10:00:00,1
2019-08-30 10:02:00,2
2019-08-30 10:07:00,2
2019-08-30 10:11:00,11
2019-08-30 10:18:00,1
2019-08-30 10:20:00,1
2019-08-30 10:25:00,1
2019-08-30 10:26:00,1
2019-08-30 10:28:00,1
2019-08-30 10:38:00,1
2019-08-30 10:40:00,1
2019-08-30 10:51:00,1
2019-08-30 10:57:00,1
2019-08-30 10:59:00,1
2019-08-30 11:03:00,2
2019-08-30 11:07:00,2
2019-08-30 11:10:00,1
2019-08-30 11:11:00,2
2019-08-30 11:24:00,3
2019-08-30 11:26:00,5
2019-08-30 11:50:00,1
2019-08-30 11:55:00,18
2019-08-30 11:57:00,11
2019-08-30 11:58:00,1
2019-08-30 11:59:00,2
2019-08-30 12:10:00,2
2019-08-30 12:13:00,2
2019-08-30 12:29:00,2
2019-08-30 12:30:00,17
2019-08-30 12:39:00,1
2019-08-30 12:51:00,3
2019-08-30 12:52:00,10
2019-08-30 13:06:00,2
2019-08-30 13:44:00,1
2019-08-30 14:22:00,1
2019-08-30 14:31:00,2
2019-08-30 14:40:00,2
2019-08-30 14:52:00,1
2019-08-30 14:58:00,2
2019-08-30 15:07:00,2
2019-08-30 15:37:00,1
2019-08-30 15:41:00,1
2019-08-30 15:51:00,1
2019-08-30 15:53:00,10
2019-08-30 15:54:00,29
2019-08-30 15:55:00,9
2019-08-30 16:18:00,23
2019-08-30 16:19:00,33
2019-08-30 16:20:00,16
2019-08-30 16:43:00,1
2019-08-30 17:01:00,1
2019-08-30 17:29:00,2
2019-08-30 17:36:00,1
2019-08-30 18:05:00,1
2019-08-30 18:19:00,2
2019-08-30 18:35:00,1
2019-08-30 18:44:00,1
2019-08-30 18:47:00,2
2019-08-30 18:50:00,8
2019-08-30 18:51:00,27
2019-08-30 18:52:00,10
2019-08-30 19:10:00,2
2019-08-30 19:15:00,1
2019-08-30 19:28:00,6
2019-08-30 19:29:00,16
2019-08-30 19:34:00,18
2019-08-30 19:35:00,10
2019-08-30 20:20:00,1
2019-08-30 20:29:00,2
2019-08-30 21:08:00,1
2019-08-30 21:09:00,1
2019-08-30 21:11:00,1
2019-08-30 21:30:00,1
2019-08-30 21:51:00,2
2019-08-30 21:54:00,2
2019-08-30 22:19:00,1
2019-08-30 22:23:00,1
2019-08-30 22:42:00,1
2019-08-30 22:51:00,2
2019-08-30 23:34:00,2
