1,"SELECT    PZ.objID AS objID,   GT.ra AS ra,   GT.dec AS dec,   PZ.z AS z,   PZ.zErr AS zErr INTO myDB.startfromphotoz FROM DR1#.PhotoZ PZ   JOIN DR1#.GalaxyTag GT   ON PZ.objID = GT.objID WHERE z != # and zErr != # and z < #"
2019-08-30 08:02:00,1
