120,select * from XCRedshift where specObjId=#
2019-08-30 01:07:00,1
2019-08-30 01:32:00,1
2019-08-30 02:42:00,1
2019-08-30 03:45:00,1
2019-08-30 03:46:00,1
2019-08-30 04:59:00,1
2019-08-30 06:39:00,1
2019-08-30 08:04:00,1
2019-08-30 09:24:00,1
2019-08-30 11:42:00,2
2019-08-30 12:44:00,1
2019-08-30 16:24:00,1
2019-08-30 16:29:00,1
2019-08-30 16:31:00,2
2019-08-30 16:32:00,4
2019-08-30 16:33:00,2
2019-08-30 16:34:00,2
2019-08-30 16:35:00,3
2019-08-30 16:36:00,3
2019-08-30 16:37:00,1
2019-08-30 16:38:00,2
2019-08-30 18:58:00,1
2019-08-30 19:00:00,1
2019-08-30 19:01:00,1
2019-08-30 19:02:00,1
2019-08-30 19:03:00,1
2019-08-30 19:05:00,1
2019-08-30 19:07:00,2
2019-08-30 19:08:00,3
2019-08-30 19:09:00,1
2019-08-30 19:10:00,3
2019-08-30 19:11:00,1
2019-08-30 19:13:00,1
2019-08-30 19:16:00,1
2019-08-30 19:17:00,2
2019-08-30 19:18:00,1
2019-08-30 19:19:00,3
2019-08-30 19:20:00,1
2019-08-30 19:21:00,1
2019-08-30 19:22:00,2
2019-08-30 19:23:00,2
2019-08-30 19:24:00,1
2019-08-30 19:25:00,2
2019-08-30 19:26:00,1
2019-08-30 19:38:00,1
2019-08-30 19:39:00,3
2019-08-30 19:40:00,1
2019-08-30 19:41:00,1
2019-08-30 19:42:00,4
2019-08-30 19:43:00,3
2019-08-30 19:44:00,1
2019-08-30 19:45:00,1
2019-08-30 19:47:00,1
2019-08-30 19:48:00,2
2019-08-30 19:49:00,3
2019-08-30 19:51:00,3
2019-08-30 19:52:00,4
2019-08-30 19:53:00,3
2019-08-30 19:54:00,1
2019-08-30 19:55:00,2
2019-08-30 19:56:00,4
2019-08-30 19:57:00,4
2019-08-30 19:59:00,1
2019-08-30 20:00:00,2
2019-08-30 20:01:00,3
2019-08-30 20:02:00,1
2019-08-30 20:03:00,1
2019-08-30 20:04:00,1
2019-08-30 20:05:00,1
2019-08-30 21:53:00,1
