112,select distinct parent from DBViewCols where viewname=&&&
2019-08-30 00:32:00,1
2019-08-30 01:13:00,1
2019-08-30 02:20:00,1
2019-08-30 04:55:00,1
2019-08-30 06:32:00,1
2019-08-30 07:22:00,1
2019-08-30 07:44:00,3
2019-08-30 08:45:00,1
2019-08-30 08:50:00,1
2019-08-30 08:54:00,1
2019-08-30 08:56:00,2
2019-08-30 08:57:00,2
2019-08-30 09:05:00,2
2019-08-30 09:09:00,1
2019-08-30 09:10:00,1
2019-08-30 10:40:00,1
2019-08-30 10:51:00,1
2019-08-30 10:57:00,1
2019-08-30 11:57:00,11
2019-08-30 12:10:00,2
2019-08-30 12:52:00,10
2019-08-30 15:55:00,1
2019-08-30 16:19:00,7
2019-08-30 16:20:00,16
2019-08-30 16:43:00,1
2019-08-30 18:05:00,1
2019-08-30 19:29:00,16
2019-08-30 19:34:00,11
2019-08-30 19:35:00,10
2019-08-30 21:09:00,1
2019-08-30 21:30:00,1
2019-08-30 22:23:00,1
