209,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-08-30 07:48:00,2
2019-08-30 07:49:00,2
2019-08-30 07:50:00,2
2019-08-30 07:51:00,2
2019-08-30 07:52:00,2
2019-08-30 07:54:00,2
2019-08-30 07:55:00,2
2019-08-30 07:57:00,2
2019-08-30 08:07:00,2
2019-08-30 08:08:00,2
2019-08-30 08:10:00,2
2019-08-30 08:11:00,2
2019-08-30 11:04:00,1
2019-08-30 11:06:00,1
2019-08-30 11:08:00,1
2019-08-30 11:12:00,2
2019-08-30 11:14:00,1
2019-08-30 11:19:00,1
2019-08-30 11:21:00,1
2019-08-30 11:34:00,2
2019-08-30 11:37:00,2
2019-08-30 11:50:00,2
2019-08-30 11:52:00,2
2019-08-30 11:53:00,2
2019-08-30 11:55:00,2
2019-08-30 11:56:00,2
2019-08-30 12:41:00,2
2019-08-30 12:42:00,2
2019-08-30 12:43:00,4
2019-08-30 12:44:00,4
2019-08-30 12:46:00,2
2019-08-30 12:47:00,4
2019-08-30 12:48:00,2
2019-08-30 12:49:00,1
2019-08-30 12:51:00,1
2019-08-30 12:53:00,2
2019-08-30 12:54:00,2
2019-08-30 12:55:00,2
2019-08-30 12:56:00,2
2019-08-30 12:57:00,2
2019-08-30 12:59:00,4
2019-08-30 13:00:00,2
2019-08-30 13:01:00,2
2019-08-30 13:02:00,4
2019-08-30 13:03:00,2
2019-08-30 13:04:00,2
2019-08-30 13:05:00,3
2019-08-30 13:06:00,3
2019-08-30 13:08:00,4
2019-08-30 13:44:00,2
2019-08-30 13:45:00,2
2019-08-30 13:46:00,2
2019-08-30 13:55:00,2
2019-08-30 13:56:00,2
2019-08-30 13:57:00,2
2019-08-30 13:58:00,2
2019-08-30 14:03:00,4
2019-08-30 14:04:00,3
2019-08-30 14:05:00,4
2019-08-30 14:06:00,3
2019-08-30 14:07:00,4
2019-08-30 14:08:00,2
2019-08-30 14:09:00,2
2019-08-30 14:16:00,2
2019-08-30 14:17:00,2
2019-08-30 14:18:00,2
2019-08-30 14:19:00,2
2019-08-30 14:25:00,2
2019-08-30 14:26:00,2
2019-08-30 14:27:00,2
2019-08-30 14:29:00,2
2019-08-30 14:53:00,2
2019-08-30 14:55:00,2
2019-08-30 15:36:00,4
2019-08-30 16:32:00,2
2019-08-30 16:37:00,2
2019-08-30 17:09:00,2
2019-08-30 17:11:00,2
2019-08-30 17:12:00,2
2019-08-30 17:14:00,2
2019-08-30 17:26:00,2
2019-08-30 17:27:00,2
2019-08-30 17:29:00,2
2019-08-30 17:30:00,2
2019-08-30 17:39:00,2
2019-08-30 17:42:00,3
2019-08-30 17:44:00,2
2019-08-30 17:46:00,2
2019-08-30 17:58:00,2
2019-08-30 18:00:00,2
2019-08-30 18:01:00,3
2019-08-30 18:03:00,3
2019-08-30 18:09:00,2
2019-08-30 18:12:00,1
2019-08-30 18:14:00,1
2019-08-30 18:15:00,2
