97,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-08-30 03:05:00,1
2019-08-30 06:12:00,1
2019-08-30 07:41:00,1
2019-08-30 10:54:00,1
2019-08-30 14:02:00,1
2019-08-30 14:05:00,1
2019-08-30 14:26:00,1
2019-08-30 14:27:00,1
2019-08-30 14:29:00,2
2019-08-30 14:31:00,1
2019-08-30 14:49:00,1
2019-08-30 14:59:00,1
2019-08-30 15:12:00,1
2019-08-30 15:13:00,9
2019-08-30 16:28:00,1
2019-08-30 16:31:00,11
2019-08-30 16:32:00,6
2019-08-30 16:55:00,6
2019-08-30 16:56:00,6
2019-08-30 16:57:00,10
2019-08-30 17:07:00,1
2019-08-30 17:08:00,3
2019-08-30 17:16:00,1
2019-08-30 17:51:00,1
2019-08-30 17:52:00,1
2019-08-30 17:53:00,1
2019-08-30 18:05:00,1
2019-08-30 18:10:00,6
2019-08-30 18:11:00,10
2019-08-30 18:13:00,1
2019-08-30 19:04:00,1
2019-08-30 20:14:00,7
