66,select distinct parent from DBViewCols where viewname=&&&
2019-06-21 00:22:00,1
2019-06-21 02:17:00,1
2019-06-21 02:44:00,1
2019-06-21 03:27:00,1
2019-06-21 04:24:00,1
2019-06-21 04:39:00,1
2019-06-21 05:04:00,1
2019-06-21 05:20:00,1
2019-06-21 05:58:00,1
2019-06-21 06:52:00,2
2019-06-21 07:14:00,1
2019-06-21 07:23:00,1
2019-06-21 07:57:00,1
2019-06-21 07:58:00,1
2019-06-21 07:59:00,1
2019-06-21 08:05:00,1
2019-06-21 08:06:00,3
2019-06-21 08:07:00,1
2019-06-21 08:11:00,1
2019-06-21 08:12:00,1
2019-06-21 09:26:00,2
2019-06-21 09:31:00,1
2019-06-21 09:34:00,2
2019-06-21 09:38:00,2
2019-06-21 09:40:00,1
2019-06-21 09:42:00,1
2019-06-21 09:47:00,1
2019-06-21 10:01:00,1
2019-06-21 10:04:00,1
2019-06-21 10:10:00,1
2019-06-21 10:15:00,1
2019-06-21 10:23:00,1
2019-06-21 10:42:00,2
2019-06-21 11:29:00,1
2019-06-21 11:33:00,1
2019-06-21 12:02:00,1
2019-06-21 12:53:00,1
2019-06-21 13:25:00,2
2019-06-21 14:45:00,2
2019-06-21 14:46:00,1
2019-06-21 15:09:00,1
2019-06-21 15:28:00,1
2019-06-21 17:00:00,6
2019-06-21 18:43:00,1
2019-06-21 19:16:00,1
2019-06-21 20:59:00,1
2019-06-21 21:02:00,1
2019-06-21 21:11:00,1
2019-06-21 21:37:00,1
2019-06-21 22:55:00,1
2019-06-21 23:03:00,1
2019-06-21 23:04:00,1
