14677,"SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-06-21 00:00:00,7
2019-06-21 00:01:00,8
2019-06-21 00:02:00,50
2019-06-21 00:03:00,28
2019-06-21 00:04:00,13
2019-06-21 00:09:00,3
2019-06-21 00:10:00,7
2019-06-21 00:11:00,8
2019-06-21 00:12:00,46
2019-06-21 00:13:00,27
2019-06-21 00:14:00,10
2019-06-21 00:19:00,3
2019-06-21 00:20:00,7
2019-06-21 00:21:00,8
2019-06-21 00:22:00,46
2019-06-21 00:23:00,25
2019-06-21 00:24:00,10
2019-06-21 00:29:00,3
2019-06-21 00:30:00,7
2019-06-21 00:31:00,8
2019-06-21 00:32:00,48
2019-06-21 00:33:00,25
2019-06-21 00:34:00,10
2019-06-21 00:39:00,3
2019-06-21 00:40:00,7
2019-06-21 00:41:00,10
2019-06-21 00:42:00,48
2019-06-21 00:43:00,25
2019-06-21 00:44:00,10
2019-06-21 00:49:00,4
2019-06-21 00:50:00,7
2019-06-21 00:51:00,8
2019-06-21 00:52:00,48
2019-06-21 00:53:00,24
2019-06-21 00:54:00,11
2019-06-21 00:59:00,3
2019-06-21 01:00:00,7
2019-06-21 01:01:00,8
2019-06-21 01:02:00,54
2019-06-21 01:03:00,25
2019-06-21 01:04:00,10
2019-06-21 01:09:00,3
2019-06-21 01:10:00,7
2019-06-21 01:11:00,8
2019-06-21 01:12:00,48
2019-06-21 01:13:00,27
2019-06-21 01:14:00,11
2019-06-21 01:19:00,3
2019-06-21 01:20:00,8
2019-06-21 01:21:00,8
2019-06-21 01:22:00,48
2019-06-21 01:23:00,22
2019-06-21 01:24:00,15
2019-06-21 01:29:00,4
2019-06-21 01:30:00,7
2019-06-21 01:31:00,8
2019-06-21 01:32:00,47
2019-06-21 01:33:00,22
2019-06-21 01:34:00,13
2019-06-21 01:39:00,3
2019-06-21 01:40:00,7
2019-06-21 01:41:00,8
2019-06-21 01:42:00,47
2019-06-21 01:43:00,22
2019-06-21 01:44:00,14
2019-06-21 01:49:00,3
2019-06-21 01:50:00,7
2019-06-21 01:51:00,11
2019-06-21 01:52:00,53
2019-06-21 01:53:00,22
2019-06-21 01:54:00,13
2019-06-21 01:55:00,6
2019-06-21 01:56:00,3
2019-06-21 01:58:00,9
2019-06-21 02:01:00,11
2019-06-21 02:02:00,49
2019-06-21 02:03:00,32
2019-06-21 02:04:00,63
2019-06-21 02:05:00,5
2019-06-21 02:08:00,9
2019-06-21 02:13:00,25
2019-06-21 02:14:00,65
2019-06-21 02:15:00,3
2019-06-21 02:18:00,9
2019-06-21 02:23:00,22
2019-06-21 02:24:00,65
2019-06-21 02:25:00,4
2019-06-21 02:28:00,9
2019-06-21 02:33:00,22
2019-06-21 02:34:00,65
2019-06-21 02:35:00,3
2019-06-21 02:38:00,10
2019-06-21 02:43:00,22
2019-06-21 02:44:00,66
2019-06-21 02:45:00,3
2019-06-21 02:48:00,9
2019-06-21 02:53:00,24
2019-06-21 02:54:00,65
2019-06-21 02:55:00,3
2019-06-21 02:58:00,10
2019-06-21 03:03:00,22
2019-06-21 03:04:00,67
2019-06-21 03:05:00,3
2019-06-21 03:08:00,9
2019-06-21 03:13:00,22
2019-06-21 03:14:00,67
2019-06-21 03:15:00,3
2019-06-21 03:18:00,9
2019-06-21 03:23:00,22
2019-06-21 03:24:00,67
2019-06-21 03:25:00,3
2019-06-21 03:28:00,9
2019-06-21 03:33:00,22
2019-06-21 03:34:00,68
2019-06-21 03:35:00,3
2019-06-21 03:38:00,9
2019-06-21 03:43:00,23
2019-06-21 03:44:00,65
2019-06-21 03:45:00,3
2019-06-21 03:48:00,9
2019-06-21 03:53:00,22
2019-06-21 03:54:00,64
2019-06-21 03:55:00,5
2019-06-21 03:58:00,9
2019-06-21 04:03:00,22
