50,select * from SpecLine where specObjId=#
2019-06-21 00:02:00,1
2019-06-21 00:21:00,1
2019-06-21 00:33:00,1
2019-06-21 03:27:00,1
2019-06-21 03:57:00,1
2019-06-21 04:10:00,1
2019-06-21 04:21:00,1
2019-06-21 05:12:00,1
2019-06-21 05:48:00,1
2019-06-21 05:50:00,1
2019-06-21 05:52:00,2
2019-06-21 07:31:00,1
2019-06-21 07:45:00,1
2019-06-21 07:48:00,1
2019-06-21 07:51:00,1
2019-06-21 09:01:00,1
2019-06-21 09:22:00,1
2019-06-21 10:16:00,1
2019-06-21 10:50:00,1
2019-06-21 12:03:00,1
2019-06-21 12:04:00,1
2019-06-21 16:49:00,1
2019-06-21 17:30:00,1
2019-06-21 18:09:00,4
2019-06-21 22:10:00,3
2019-06-21 22:11:00,10
2019-06-21 22:38:00,1
2019-06-21 22:55:00,1
2019-06-21 23:08:00,1
2019-06-21 23:17:00,1
2019-06-21 23:33:00,1
2019-06-21 23:49:00,1
2019-06-21 23:55:00,1
2019-06-21 23:58:00,1
2019-06-21 23:59:00,1
