59,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-06-21 07:15:00,1
2019-06-21 07:29:00,1
2019-06-21 09:29:00,1
2019-06-21 09:39:00,1
2019-06-21 13:00:00,2
2019-06-21 13:01:00,4
2019-06-21 13:02:00,3
2019-06-21 13:03:00,4
2019-06-21 13:06:00,8
2019-06-21 13:07:00,6
2019-06-21 13:09:00,4
2019-06-21 13:11:00,4
2019-06-21 16:55:00,1
2019-06-21 18:04:00,1
2019-06-21 18:13:00,1
2019-06-21 18:14:00,2
2019-06-21 18:22:00,1
2019-06-21 18:23:00,1
2019-06-21 18:54:00,1
2019-06-21 18:55:00,1
2019-06-21 21:22:00,1
2019-06-21 21:24:00,2
2019-06-21 21:31:00,1
2019-06-21 22:11:00,1
2019-06-21 22:15:00,1
2019-06-21 22:16:00,1
2019-06-21 22:17:00,1
2019-06-21 22:18:00,1
2019-06-21 22:19:00,1
2019-06-21 23:26:00,1
