65,"select s.ObjID, s.ra,s.dec,s.deVRad_r,s.deVAB_r,s.raErr,s.decErr,s.type,s.modelMag_u,s.modelMagErr_u,s.modelMag_g,s.modelMagErr_g,s.modelMag_r,s.modelMagErr_r,s.modelMag_i,s.modelMagErr_i,s.modelMag_z,s.modelMagErr_z from PhotoPrimary s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-06-21 00:04:00,1
2019-06-21 00:21:00,1
2019-06-21 00:22:00,2
2019-06-21 00:39:00,1
2019-06-21 00:41:00,1
2019-06-21 00:51:00,1
2019-06-21 00:52:00,1
2019-06-21 00:57:00,1
2019-06-21 01:15:00,1
2019-06-21 01:33:00,1
2019-06-21 01:52:00,1
2019-06-21 01:55:00,1
2019-06-21 01:59:00,1
2019-06-21 02:00:00,1
2019-06-21 02:03:00,1
2019-06-21 02:05:00,1
2019-06-21 02:07:00,1
2019-06-21 02:12:00,1
2019-06-21 02:16:00,1
2019-06-21 02:21:00,1
2019-06-21 02:34:00,1
2019-06-21 02:40:00,1
2019-06-21 02:58:00,1
2019-06-21 03:17:00,1
2019-06-21 03:25:00,1
2019-06-21 03:30:00,1
2019-06-21 03:42:00,1
2019-06-21 03:55:00,1
2019-06-21 03:59:00,1
2019-06-21 04:04:00,1
2019-06-21 04:07:00,2
2019-06-21 16:10:00,1
2019-06-21 16:11:00,1
2019-06-21 16:17:00,1
2019-06-21 16:18:00,1
2019-06-21 16:33:00,1
2019-06-21 16:37:00,1
2019-06-21 16:43:00,1
2019-06-21 16:47:00,1
2019-06-21 16:55:00,1
2019-06-21 16:56:00,1
2019-06-21 17:08:00,1
2019-06-21 17:10:00,1
2019-06-21 17:11:00,1
2019-06-21 17:15:00,1
2019-06-21 17:23:00,1
2019-06-21 17:25:00,1
2019-06-21 17:29:00,1
2019-06-21 17:30:00,1
2019-06-21 17:34:00,2
2019-06-21 17:44:00,1
2019-06-21 18:14:00,1
2019-06-21 19:07:00,1
2019-06-21 19:11:00,1
2019-06-21 19:20:00,1
2019-06-21 19:23:00,1
2019-06-21 19:26:00,1
2019-06-21 19:32:00,1
2019-06-21 20:53:00,1
2019-06-21 20:56:00,1
2019-06-21 20:58:00,1
2019-06-21 21:09:00,1
