80,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-06-21 03:27:00,1
2019-06-21 05:50:00,1
2019-06-21 06:11:00,1
2019-06-21 06:12:00,3
2019-06-21 06:44:00,1
2019-06-21 06:45:00,1
2019-06-21 06:52:00,2
2019-06-21 07:02:00,1
2019-06-21 07:09:00,1
2019-06-21 08:03:00,1
2019-06-21 08:05:00,1
2019-06-21 08:06:00,3
2019-06-21 08:07:00,1
2019-06-21 08:10:00,1
2019-06-21 08:11:00,1
2019-06-21 08:12:00,1
2019-06-21 08:34:00,1
2019-06-21 08:35:00,1
2019-06-21 08:56:00,1
2019-06-21 08:57:00,2
2019-06-21 09:17:00,2
2019-06-21 09:20:00,1
2019-06-21 09:26:00,2
2019-06-21 09:31:00,1
2019-06-21 09:34:00,2
2019-06-21 09:38:00,2
2019-06-21 09:39:00,2
2019-06-21 09:40:00,1
2019-06-21 09:58:00,1
2019-06-21 10:01:00,2
2019-06-21 10:05:00,1
2019-06-21 10:15:00,1
2019-06-21 10:41:00,1
2019-06-21 10:42:00,2
2019-06-21 11:57:00,1
2019-06-21 12:02:00,1
2019-06-21 12:04:00,1
2019-06-21 13:44:00,1
2019-06-21 13:45:00,1
2019-06-21 13:52:00,1
2019-06-21 14:05:00,1
2019-06-21 14:18:00,1
2019-06-21 14:45:00,1
2019-06-21 14:46:00,2
2019-06-21 15:19:00,1
2019-06-21 17:00:00,6
2019-06-21 18:43:00,1
2019-06-21 19:07:00,4
2019-06-21 19:16:00,1
2019-06-21 19:28:00,1
2019-06-21 19:41:00,1
2019-06-21 19:43:00,2
2019-06-21 19:45:00,1
2019-06-21 22:52:00,1
2019-06-21 22:55:00,1
2019-06-21 23:03:00,1
2019-06-21 23:04:00,1
