57,select * from SpecLineIndex where specObjId=#
2019-06-21 00:14:00,1
2019-06-21 00:25:00,1
2019-06-21 01:15:00,1
2019-06-21 02:05:00,1
2019-06-21 03:19:00,1
2019-06-21 04:02:00,1
2019-06-21 04:11:00,1
2019-06-21 04:15:00,1
2019-06-21 04:20:00,1
2019-06-21 04:39:00,1
2019-06-21 04:42:00,2
2019-06-21 05:08:00,1
2019-06-21 05:13:00,1
2019-06-21 05:16:00,1
2019-06-21 05:46:00,1
2019-06-21 05:51:00,1
2019-06-21 06:00:00,1
2019-06-21 06:47:00,1
2019-06-21 06:51:00,1
2019-06-21 07:14:00,1
2019-06-21 07:15:00,1
2019-06-21 07:19:00,1
2019-06-21 07:48:00,1
2019-06-21 09:24:00,1
2019-06-21 09:26:00,2
2019-06-21 09:47:00,1
2019-06-21 09:53:00,1
2019-06-21 09:55:00,1
2019-06-21 10:17:00,1
2019-06-21 10:18:00,1
2019-06-21 18:09:00,2
2019-06-21 20:49:00,1
2019-06-21 20:56:00,1
2019-06-21 21:07:00,1
2019-06-21 22:11:00,3
2019-06-21 22:12:00,10
2019-06-21 22:37:00,1
2019-06-21 23:08:00,1
2019-06-21 23:09:00,1
2019-06-21 23:17:00,2
2019-06-21 23:50:00,1
2019-06-21 23:51:00,1
