170,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-03-13 03:48:00,4
2019-03-13 03:49:00,3
2019-03-13 03:50:00,4
2019-03-13 03:51:00,4
2019-03-13 03:52:00,3
2019-03-13 03:53:00,2
2019-03-13 03:54:00,6
2019-03-13 03:55:00,3
2019-03-13 03:56:00,3
2019-03-13 03:57:00,3
2019-03-13 03:58:00,5
2019-03-13 03:59:00,4
2019-03-13 04:00:00,4
2019-03-13 04:01:00,2
2019-03-13 04:02:00,3
2019-03-13 04:03:00,4
2019-03-13 04:04:00,2
2019-03-13 04:05:00,3
2019-03-13 04:06:00,6
2019-03-13 04:07:00,4
2019-03-13 04:08:00,4
2019-03-13 04:09:00,7
2019-03-13 04:10:00,2
2019-03-13 04:11:00,5
2019-03-13 04:12:00,3
2019-03-13 15:33:00,1
2019-03-13 15:56:00,2
2019-03-13 17:13:00,10
2019-03-13 17:16:00,8
2019-03-13 17:17:00,2
2019-03-13 17:21:00,4
2019-03-13 17:25:00,4
2019-03-13 17:49:00,4
2019-03-13 17:50:00,6
2019-03-13 17:52:00,4
2019-03-13 17:53:00,6
2019-03-13 17:54:00,4
2019-03-13 17:55:00,2
2019-03-13 17:56:00,2
2019-03-13 17:58:00,4
2019-03-13 18:13:00,1
2019-03-13 18:15:00,2
2019-03-13 18:16:00,2
2019-03-13 19:50:00,1
2019-03-13 21:12:00,4
2019-03-13 23:59:00,4
