15,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-03-13 01:00:00,1
2019-03-13 02:18:00,1
2019-03-13 02:29:00,1
2019-03-13 03:00:00,1
2019-03-13 11:30:00,1
2019-03-13 11:57:00,1
2019-03-13 11:58:00,2
2019-03-13 15:33:00,1
2019-03-13 16:06:00,1
2019-03-13 16:14:00,1
2019-03-13 18:47:00,1
2019-03-13 19:28:00,1
2019-03-13 20:11:00,1
2019-03-13 20:25:00,1
