620,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-03-13 00:40:00,18
2019-03-13 01:52:00,42
2019-03-13 01:53:00,42
2019-03-13 01:59:00,18
2019-03-13 03:32:00,18
2019-03-13 08:09:00,1
2019-03-13 08:14:00,42
2019-03-13 08:35:00,42
2019-03-13 08:47:00,42
2019-03-13 10:33:00,1
2019-03-13 11:15:00,18
2019-03-13 11:46:00,42
2019-03-13 11:53:00,18
2019-03-13 11:59:00,5
2019-03-13 12:37:00,42
2019-03-13 12:40:00,18
2019-03-13 14:11:00,42
2019-03-13 15:13:00,42
2019-03-13 15:21:00,42
2019-03-13 15:58:00,42
2019-03-13 16:39:00,1
2019-03-13 17:00:00,42
