117,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-03-13 00:30:00,1
2019-03-13 00:41:00,3
2019-03-13 00:42:00,1
2019-03-13 00:43:00,1
2019-03-13 00:44:00,3
2019-03-13 00:46:00,1
2019-03-13 00:48:00,1
2019-03-13 00:49:00,1
2019-03-13 00:52:00,1
2019-03-13 01:19:00,2
2019-03-13 01:27:00,1
2019-03-13 01:45:00,1
2019-03-13 04:34:00,1
2019-03-13 04:44:00,1
2019-03-13 04:45:00,1
2019-03-13 04:57:00,1
2019-03-13 05:04:00,2
2019-03-13 05:05:00,4
2019-03-13 05:06:00,2
2019-03-13 05:08:00,2
2019-03-13 05:11:00,1
2019-03-13 05:14:00,1
2019-03-13 05:15:00,1
2019-03-13 05:18:00,1
2019-03-13 05:22:00,1
2019-03-13 05:25:00,1
2019-03-13 05:27:00,1
2019-03-13 05:41:00,2
2019-03-13 05:42:00,1
2019-03-13 05:43:00,2
2019-03-13 05:44:00,1
2019-03-13 05:45:00,1
2019-03-13 06:03:00,3
2019-03-13 06:04:00,1
2019-03-13 06:10:00,1
2019-03-13 06:37:00,1
2019-03-13 06:38:00,2
2019-03-13 06:43:00,1
2019-03-13 06:46:00,1
2019-03-13 06:47:00,1
2019-03-13 07:19:00,1
2019-03-13 07:22:00,1
2019-03-13 07:35:00,1
2019-03-13 07:48:00,1
2019-03-13 08:09:00,1
2019-03-13 08:31:00,1
2019-03-13 08:32:00,1
2019-03-13 09:00:00,1
2019-03-13 09:15:00,1
2019-03-13 10:40:00,1
2019-03-13 10:55:00,2
2019-03-13 12:10:00,1
2019-03-13 12:15:00,1
2019-03-13 12:17:00,2
2019-03-13 12:18:00,1
2019-03-13 12:19:00,1
2019-03-13 13:04:00,1
2019-03-13 13:11:00,2
2019-03-13 13:13:00,1
2019-03-13 13:14:00,3
2019-03-13 13:15:00,1
2019-03-13 13:31:00,2
2019-03-13 14:00:00,2
2019-03-13 14:07:00,1
2019-03-13 14:08:00,1
2019-03-13 14:11:00,1
2019-03-13 14:18:00,1
2019-03-13 14:54:00,1
2019-03-13 17:02:00,1
2019-03-13 17:34:00,1
2019-03-13 17:37:00,3
2019-03-13 17:41:00,1
2019-03-13 17:53:00,3
2019-03-13 18:03:00,1
2019-03-13 18:18:00,1
2019-03-13 18:45:00,2
2019-03-13 19:48:00,1
2019-03-13 19:51:00,1
2019-03-13 19:57:00,1
2019-03-13 21:02:00,1
2019-03-13 21:03:00,1
2019-03-13 21:14:00,1
2019-03-13 21:52:00,1
2019-03-13 22:16:00,2
2019-03-13 23:01:00,2
2019-03-13 23:46:00,2
