5,"SELECT TOP #  p.run,p.rerun,p.camCol,p.field,p.obj  FROM ..PhotoObj AS p  JOIN dbo.fGetObjFromRect(#,#,#,#) AS b ON p.objID = b.objID  WHERE ( p.type = # OR p.type = #)"
2019-03-13 00:52:00,1
2019-03-13 00:53:00,1
2019-03-13 00:54:00,1
2019-03-13 15:42:00,2
