2,"SELECT   sp.plate,sp.mjd,sp.fiberID,   ph.psfMag_u,ph.psfMag_g,ph.psfMag_r,ph.psfMag_i,ph.psfMag_z FROM SpecObjAll AS sp   JOIN PhotoObjAll AS ph ON ph.objID = sp.bestObjID   JOIN MyDB.Nikolay AS Nik ON Nik.mjd = sp.mjd"
2019-03-13 07:22:00,2
