1,"SELECT   p.objID, p.ra, p.dec, p.objc_type, p.psfMag_u, p.psfMagErr_u, p.psfMag_g, p.psfMagErr_g, p.psfMag_r, p.psfMagErr_r, p.psfMag_i, p.psfMagErr_i, p.psfMag_z, p.psfMagErr_z, p.extinction_u, p.extinction_g, p.extinction_r, p.extinction_i, p.extinction_z, p.psffwhm_u, p.psffwhm_g, p.psffwhm_r, p.psffwhm_i, p.psffwhm_z into mydb.MyTable  from PhotoObj  AS  p   WHERE     ((p.dered_g < #) OR (p.dered_r < #) OR (p.dered_i < #))"
2019-03-13 16:36:00,1
