85,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-12-12 05:57:00,8
2019-12-12 05:58:00,2
2019-12-12 05:59:00,10
2019-12-12 06:00:00,5
2019-12-12 06:01:00,5
2019-12-12 06:02:00,10
2019-12-12 07:00:00,2
2019-12-12 07:05:00,2
2019-12-12 07:10:00,2
2019-12-12 07:18:00,2
2019-12-12 07:35:00,2
2019-12-12 07:37:00,2
2019-12-12 07:39:00,2
2019-12-12 07:43:00,2
2019-12-12 10:47:00,1
2019-12-12 10:48:00,4
2019-12-12 10:49:00,1
2019-12-12 10:50:00,2
2019-12-12 10:51:00,1
2019-12-12 10:52:00,2
2019-12-12 10:54:00,2
2019-12-12 12:54:00,2
2019-12-12 12:57:00,4
2019-12-12 13:00:00,2
2019-12-12 13:03:00,2
2019-12-12 13:04:00,2
2019-12-12 13:10:00,2
2019-12-12 13:16:00,2
