84,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-12-12 22:38:00,2
2019-12-12 22:47:00,1
2019-12-12 22:48:00,3
2019-12-12 22:50:00,8
2019-12-12 22:51:00,6
2019-12-12 22:52:00,4
2019-12-12 22:53:00,4
2019-12-12 22:54:00,8
2019-12-12 22:55:00,8
2019-12-12 22:56:00,4
2019-12-12 22:57:00,4
2019-12-12 22:58:00,4
2019-12-12 22:59:00,4
2019-12-12 23:00:00,4
2019-12-12 23:01:00,6
2019-12-12 23:02:00,2
2019-12-12 23:03:00,4
2019-12-12 23:04:00,4
2019-12-12 23:05:00,3
2019-12-12 23:06:00,1
