1,"select top # p.objid, p.ra, p.dec, p.psfmag_u, p.g, p.r, p.i, p.z from photoobj p, dbo.fgetNearByObjEq(#,#,#) n where p.objid=n.objid"
2019-12-12 10:27:00,1
