15,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-12-12 01:33:00,1
2019-12-12 03:02:00,2
2019-12-12 03:24:00,1
2019-12-12 04:55:00,1
2019-12-12 09:00:00,1
2019-12-12 09:01:00,1
2019-12-12 09:03:00,1
2019-12-12 12:37:00,1
2019-12-12 12:51:00,1
2019-12-12 16:46:00,1
2019-12-12 16:58:00,1
2019-12-12 18:07:00,1
2019-12-12 20:00:00,1
2019-12-12 20:03:00,1
