85675,"select ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,petroR5#_r,probPSF,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z, p.objid from (PhotoTag p inner join fGetObjFromRectEq(#,#,#,#) r on p.objid=r.objid)"
2019-12-12 05:17:00,29
2019-12-12 05:18:00,4
2019-12-12 05:21:00,5
2019-12-12 05:22:00,9
2019-12-12 05:23:00,28
2019-12-12 05:24:00,40
2019-12-12 05:25:00,47
2019-12-12 05:26:00,45
2019-12-12 05:27:00,37
2019-12-12 05:28:00,28
2019-12-12 05:29:00,64
2019-12-12 05:30:00,33
2019-12-12 05:31:00,9
2019-12-12 05:32:00,16
2019-12-12 05:33:00,29
2019-12-12 05:34:00,23
2019-12-12 05:35:00,18
2019-12-12 05:36:00,24
2019-12-12 05:37:00,15
2019-12-12 05:38:00,27
2019-12-12 05:39:00,46
2019-12-12 05:40:00,42
2019-12-12 05:41:00,80
2019-12-12 05:42:00,94
2019-12-12 05:43:00,142
2019-12-12 05:44:00,142
2019-12-12 05:45:00,89
2019-12-12 05:46:00,34
2019-12-12 05:47:00,28
2019-12-12 05:48:00,4
2019-12-12 05:49:00,4
2019-12-12 05:50:00,9
2019-12-12 05:51:00,2
2019-12-12 05:52:00,23
2019-12-12 05:53:00,23
2019-12-12 05:54:00,36
2019-12-12 05:55:00,33
2019-12-12 05:56:00,44
2019-12-12 05:57:00,40
2019-12-12 05:58:00,48
2019-12-12 05:59:00,15
2019-12-12 06:00:00,26
2019-12-12 06:01:00,32
2019-12-12 06:02:00,31
2019-12-12 06:03:00,16
2019-12-12 06:04:00,13
2019-12-12 06:05:00,5
2019-12-12 06:06:00,15
2019-12-12 06:07:00,27
2019-12-12 06:08:00,32
2019-12-12 06:09:00,30
2019-12-12 06:10:00,43
2019-12-12 06:11:00,64
2019-12-12 06:12:00,117
2019-12-12 06:13:00,116
2019-12-12 06:14:00,192
2019-12-12 06:15:00,220
2019-12-12 06:16:00,194
2019-12-12 06:17:00,91
2019-12-12 06:18:00,22
2019-12-12 06:19:00,9
2019-12-12 06:21:00,16
2019-12-12 06:22:00,27
2019-12-12 06:23:00,17
2019-12-12 06:24:00,43
2019-12-12 06:25:00,23
2019-12-12 06:26:00,57
2019-12-12 06:27:00,49
2019-12-12 06:28:00,43
2019-12-12 06:29:00,35
2019-12-12 06:30:00,21
2019-12-12 06:31:00,37
2019-12-12 06:32:00,36
2019-12-12 06:33:00,32
2019-12-12 06:34:00,17
2019-12-12 06:35:00,3
2019-12-12 06:36:00,9
2019-12-12 06:37:00,20
2019-12-12 06:38:00,31
2019-12-12 06:39:00,35
2019-12-12 06:40:00,50
2019-12-12 06:41:00,36
2019-12-12 06:42:00,85
2019-12-12 06:43:00,157
2019-12-12 06:44:00,292
2019-12-12 06:45:00,246
2019-12-12 06:46:00,76
2019-12-12 06:47:00,33
2019-12-12 06:48:00,16
2019-12-12 06:49:00,19
2019-12-12 06:50:00,21
2019-12-12 06:51:00,25
2019-12-12 06:52:00,19
2019-12-12 06:53:00,29
2019-12-12 06:54:00,36
2019-12-12 06:55:00,38
2019-12-12 06:56:00,19
2019-12-12 06:57:00,12
2019-12-12 06:58:00,29
2019-12-12 06:59:00,38
2019-12-12 07:00:00,25
2019-12-12 07:01:00,23
2019-12-12 07:02:00,10
2019-12-12 07:03:00,20
2019-12-12 07:04:00,17
2019-12-12 07:05:00,19
2019-12-12 07:06:00,24
2019-12-12 07:07:00,19
2019-12-12 07:08:00,41
2019-12-12 07:09:00,35
2019-12-12 07:10:00,37
2019-12-12 07:11:00,86
2019-12-12 07:12:00,153
2019-12-12 07:13:00,198
2019-12-12 07:14:00,164
2019-12-12 07:15:00,108
2019-12-12 07:16:00,85
2019-12-12 07:17:00,70
2019-12-12 07:18:00,19
2019-12-12 07:19:00,35
2019-12-12 07:20:00,2
2019-12-12 07:21:00,20
2019-12-12 07:22:00,24
2019-12-12 07:23:00,18
2019-12-12 07:24:00,28
2019-12-12 07:25:00,19
2019-12-12 07:26:00,40
2019-12-12 07:27:00,54
2019-12-12 07:28:00,87
2019-12-12 07:29:00,82
2019-12-12 07:30:00,77
2019-12-12 07:31:00,55
2019-12-12 07:32:00,29
2019-12-12 07:33:00,19
2019-12-12 07:34:00,28
2019-12-12 07:35:00,37
2019-12-12 07:36:00,30
2019-12-12 07:37:00,36
2019-12-12 07:38:00,25
2019-12-12 07:39:00,66
2019-12-12 07:40:00,132
2019-12-12 07:41:00,215
2019-12-12 07:42:00,200
2019-12-12 07:43:00,135
2019-12-12 07:44:00,53
2019-12-12 07:45:00,40
2019-12-12 07:46:00,35
2019-12-12 07:47:00,17
2019-12-12 07:48:00,8
2019-12-12 07:49:00,14
2019-12-12 07:50:00,20
2019-12-12 07:51:00,34
2019-12-12 07:52:00,39
2019-12-12 07:53:00,22
2019-12-12 07:54:00,29
2019-12-12 07:55:00,47
2019-12-12 07:56:00,81
2019-12-12 07:57:00,69
2019-12-12 07:58:00,52
2019-12-12 07:59:00,23
2019-12-12 08:00:00,22
2019-12-12 08:01:00,26
2019-12-12 08:02:00,57
2019-12-12 08:03:00,33
2019-12-12 08:04:00,24
2019-12-12 08:05:00,20
2019-12-12 08:06:00,29
2019-12-12 08:07:00,63
2019-12-12 08:08:00,67
2019-12-12 08:09:00,106
2019-12-12 08:10:00,124
2019-12-12 08:11:00,113
2019-12-12 08:12:00,96
2019-12-12 08:13:00,90
2019-12-12 08:14:00,124
2019-12-12 08:15:00,81
2019-12-12 08:16:00,25
2019-12-12 08:17:00,30
2019-12-12 08:18:00,26
2019-12-12 08:19:00,26
2019-12-12 08:20:00,22
2019-12-12 08:21:00,28
2019-12-12 08:22:00,29
2019-12-12 08:23:00,44
2019-12-12 08:24:00,53
2019-12-12 08:25:00,36
2019-12-12 08:26:00,42
2019-12-12 08:27:00,35
2019-12-12 08:28:00,45
2019-12-12 08:29:00,59
2019-12-12 08:30:00,52
2019-12-12 08:31:00,37
2019-12-12 08:32:00,50
2019-12-12 08:33:00,40
2019-12-12 08:34:00,31
2019-12-12 08:35:00,25
2019-12-12 08:36:00,22
2019-12-12 08:37:00,34
2019-12-12 08:38:00,72
2019-12-12 08:39:00,139
2019-12-12 08:40:00,145
2019-12-12 08:41:00,155
2019-12-12 08:42:00,123
2019-12-12 08:43:00,149
2019-12-12 08:44:00,110
2019-12-12 08:45:00,44
2019-12-12 08:46:00,64
2019-12-12 08:47:00,31
2019-12-12 08:48:00,29
2019-12-12 08:49:00,29
2019-12-12 08:50:00,26
2019-12-12 08:51:00,44
2019-12-12 08:52:00,58
2019-12-12 08:53:00,61
2019-12-12 08:54:00,72
2019-12-12 08:55:00,81
2019-12-12 08:56:00,81
2019-12-12 08:57:00,83
2019-12-12 08:58:00,51
2019-12-12 08:59:00,81
2019-12-12 09:00:00,21
2019-12-12 09:01:00,23
2019-12-12 09:02:00,1
2019-12-12 09:03:00,15
2019-12-12 09:04:00,16
2019-12-12 09:05:00,34
2019-12-12 09:06:00,44
2019-12-12 09:07:00,58
2019-12-12 09:08:00,120
2019-12-12 09:09:00,132
2019-12-12 09:10:00,143
2019-12-12 09:11:00,91
2019-12-12 09:12:00,47
2019-12-12 09:13:00,50
2019-12-12 09:14:00,104
2019-12-12 09:15:00,13
2019-12-12 09:16:00,25
2019-12-12 09:17:00,31
2019-12-12 09:18:00,25
2019-12-12 09:19:00,36
2019-12-12 09:20:00,18
2019-12-12 09:21:00,18
2019-12-12 09:22:00,24
2019-12-12 09:23:00,66
2019-12-12 09:24:00,95
2019-12-12 09:25:00,110
2019-12-12 09:26:00,57
2019-12-12 09:27:00,39
2019-12-12 09:28:00,36
2019-12-12 09:29:00,63
2019-12-12 09:30:00,52
2019-12-12 09:31:00,17
2019-12-12 09:32:00,5
2019-12-12 09:33:00,3
2019-12-12 09:34:00,12
2019-12-12 09:35:00,18
2019-12-12 09:36:00,29
2019-12-12 09:37:00,30
2019-12-12 09:38:00,28
2019-12-12 09:39:00,69
2019-12-12 09:40:00,169
2019-12-12 09:41:00,174
2019-12-12 09:42:00,122
2019-12-12 09:43:00,60
2019-12-12 09:44:00,41
2019-12-12 09:45:00,34
2019-12-12 09:46:00,11
2019-12-12 09:47:00,21
2019-12-12 09:48:00,11
2019-12-12 09:49:00,38
2019-12-12 09:50:00,43
2019-12-12 09:51:00,27
2019-12-12 09:52:00,18
2019-12-12 09:53:00,17
2019-12-12 09:54:00,30
2019-12-12 09:55:00,13
2019-12-12 09:56:00,67
2019-12-12 09:57:00,59
2019-12-12 09:58:00,68
2019-12-12 09:59:00,81
2019-12-12 10:00:00,78
2019-12-12 10:01:00,57
2019-12-12 10:02:00,28
2019-12-12 10:03:00,29
2019-12-12 10:04:00,34
2019-12-12 10:05:00,9
2019-12-12 10:06:00,23
2019-12-12 10:07:00,20
2019-12-12 10:08:00,34
2019-12-12 10:09:00,28
2019-12-12 10:10:00,44
2019-12-12 10:11:00,71
2019-12-12 10:12:00,61
2019-12-12 10:13:00,111
2019-12-12 10:14:00,107
2019-12-12 10:15:00,119
2019-12-12 10:16:00,115
2019-12-12 10:17:00,40
2019-12-12 10:18:00,25
2019-12-12 10:19:00,41
2019-12-12 10:20:00,58
2019-12-12 10:21:00,87
2019-12-12 10:22:00,49
2019-12-12 10:23:00,42
2019-12-12 10:24:00,52
2019-12-12 10:25:00,15
2019-12-12 10:26:00,68
2019-12-12 10:27:00,40
2019-12-12 10:28:00,52
2019-12-12 10:29:00,54
2019-12-12 10:30:00,62
2019-12-12 10:31:00,68
2019-12-12 10:32:00,64
2019-12-12 10:33:00,74
2019-12-12 10:34:00,108
2019-12-12 10:35:00,40
2019-12-12 10:36:00,21
2019-12-12 10:37:00,28
2019-12-12 10:38:00,12
2019-12-12 10:39:00,26
2019-12-12 10:40:00,30
2019-12-12 10:41:00,40
2019-12-12 10:42:00,32
2019-12-12 10:43:00,41
2019-12-12 10:44:00,48
2019-12-12 10:45:00,34
2019-12-12 10:46:00,23
2019-12-12 10:47:00,68
2019-12-12 10:48:00,166
2019-12-12 10:49:00,156
2019-12-12 10:50:00,93
2019-12-12 10:51:00,48
2019-12-12 10:52:00,29
2019-12-12 10:53:00,46
2019-12-12 10:54:00,66
2019-12-12 10:55:00,27
2019-12-12 10:56:00,14
2019-12-12 10:57:00,53
2019-12-12 10:58:00,57
2019-12-12 10:59:00,76
2019-12-12 11:00:00,72
2019-12-12 11:01:00,41
2019-12-12 11:02:00,35
2019-12-12 11:03:00,56
2019-12-12 11:04:00,93
2019-12-12 11:05:00,66
2019-12-12 11:06:00,12
2019-12-12 11:07:00,4
2019-12-12 11:08:00,6
2019-12-12 11:09:00,1
2019-12-12 11:10:00,19
2019-12-12 11:11:00,23
2019-12-12 11:12:00,67
2019-12-12 11:13:00,24
2019-12-12 11:14:00,27
2019-12-12 11:15:00,60
2019-12-12 11:16:00,78
2019-12-12 11:17:00,68
2019-12-12 11:18:00,118
2019-12-12 11:19:00,155
2019-12-12 11:20:00,214
2019-12-12 11:21:00,105
2019-12-12 11:22:00,100
2019-12-12 11:23:00,100
2019-12-12 11:24:00,174
2019-12-12 11:25:00,255
2019-12-12 11:26:00,267
2019-12-12 11:27:00,150
2019-12-12 11:28:00,228
2019-12-12 11:29:00,98
2019-12-12 11:30:00,89
2019-12-12 11:31:00,117
2019-12-12 11:32:00,237
2019-12-12 11:33:00,516
2019-12-12 11:34:00,216
2019-12-12 11:35:00,187
2019-12-12 11:36:00,235
2019-12-12 11:37:00,208
2019-12-12 11:38:00,188
2019-12-12 11:39:00,231
2019-12-12 11:40:00,233
2019-12-12 11:41:00,305
2019-12-12 11:42:00,355
2019-12-12 11:43:00,205
2019-12-12 11:44:00,327
2019-12-12 11:45:00,173
2019-12-12 11:46:00,166
2019-12-12 11:47:00,199
2019-12-12 11:48:00,236
2019-12-12 11:49:00,202
2019-12-12 11:50:00,197
2019-12-12 11:51:00,350
2019-12-12 11:52:00,212
2019-12-12 11:53:00,111
2019-12-12 11:54:00,254
2019-12-12 11:55:00,396
2019-12-12 11:56:00,275
2019-12-12 11:57:00,180
2019-12-12 11:58:00,298
2019-12-12 11:59:00,284
2019-12-12 12:00:00,302
2019-12-12 12:01:00,174
2019-12-12 12:02:00,213
2019-12-12 12:03:00,117
2019-12-12 12:04:00,196
2019-12-12 12:05:00,162
2019-12-12 12:06:00,109
2019-12-12 12:07:00,52
2019-12-12 12:08:00,89
2019-12-12 12:09:00,115
2019-12-12 12:10:00,182
2019-12-12 12:11:00,254
2019-12-12 12:12:00,320
2019-12-12 12:13:00,31
2019-12-12 12:14:00,51
2019-12-12 12:15:00,139
2019-12-12 12:16:00,102
2019-12-12 12:17:00,127
2019-12-12 12:18:00,281
2019-12-12 12:19:00,166
2019-12-12 12:20:00,347
2019-12-12 12:21:00,327
2019-12-12 12:22:00,280
2019-12-12 12:23:00,154
2019-12-12 12:24:00,101
2019-12-12 12:25:00,97
2019-12-12 12:26:00,57
2019-12-12 12:27:00,44
2019-12-12 12:28:00,53
2019-12-12 12:29:00,42
2019-12-12 12:30:00,71
2019-12-12 12:31:00,69
2019-12-12 12:32:00,52
2019-12-12 12:33:00,86
2019-12-12 12:34:00,54
2019-12-12 12:35:00,124
2019-12-12 12:36:00,109
2019-12-12 12:37:00,133
2019-12-12 12:38:00,106
2019-12-12 12:39:00,60
2019-12-12 12:40:00,70
2019-12-12 12:41:00,174
2019-12-12 12:42:00,154
2019-12-12 12:43:00,68
2019-12-12 12:44:00,171
2019-12-12 12:45:00,297
2019-12-12 12:46:00,209
2019-12-12 12:47:00,379
2019-12-12 12:48:00,362
2019-12-12 12:49:00,267
2019-12-12 12:50:00,73
2019-12-12 12:51:00,40
2019-12-12 12:52:00,31
2019-12-12 12:53:00,17
2019-12-12 12:54:00,19
2019-12-12 12:55:00,40
2019-12-12 12:56:00,38
2019-12-12 12:57:00,37
2019-12-12 12:58:00,64
2019-12-12 12:59:00,53
2019-12-12 13:00:00,27
2019-12-12 13:01:00,21
2019-12-12 13:02:00,13
2019-12-12 13:03:00,16
2019-12-12 13:04:00,16
2019-12-12 13:05:00,107
2019-12-12 13:06:00,213
2019-12-12 13:07:00,360
2019-12-12 13:08:00,204
2019-12-12 13:09:00,39
2019-12-12 13:10:00,36
2019-12-12 13:11:00,242
2019-12-12 13:12:00,406
2019-12-12 13:13:00,155
2019-12-12 13:14:00,543
2019-12-12 13:15:00,422
2019-12-12 13:16:00,95
2019-12-12 13:17:00,31
2019-12-12 13:18:00,43
2019-12-12 13:19:00,26
2019-12-12 13:20:00,27
2019-12-12 13:21:00,39
2019-12-12 13:22:00,46
2019-12-12 13:23:00,38
2019-12-12 13:24:00,30
2019-12-12 13:25:00,20
2019-12-12 13:26:00,14
2019-12-12 13:27:00,34
2019-12-12 13:28:00,25
2019-12-12 13:29:00,24
2019-12-12 13:30:00,31
2019-12-12 13:31:00,26
2019-12-12 13:32:00,27
2019-12-12 13:33:00,103
2019-12-12 13:34:00,47
2019-12-12 13:35:00,19
2019-12-12 13:36:00,104
2019-12-12 13:37:00,358
2019-12-12 13:38:00,220
2019-12-12 13:39:00,125
2019-12-12 13:40:00,407
2019-12-12 13:41:00,485
2019-12-12 13:42:00,202
2019-12-12 13:43:00,44
2019-12-12 13:44:00,9
2019-12-12 13:45:00,18
2019-12-12 13:46:00,48
2019-12-12 13:47:00,58
2019-12-12 13:48:00,51
2019-12-12 13:49:00,31
2019-12-12 13:50:00,27
2019-12-12 13:51:00,20
2019-12-12 13:52:00,20
2019-12-12 13:53:00,29
2019-12-12 13:54:00,24
2019-12-12 13:55:00,31
2019-12-12 13:56:00,13
2019-12-12 13:57:00,3
2019-12-12 13:58:00,21
2019-12-12 13:59:00,18
2019-12-12 14:00:00,11
2019-12-12 14:01:00,29
2019-12-12 14:02:00,175
2019-12-12 14:03:00,330
2019-12-12 14:04:00,153
2019-12-12 14:05:00,45
2019-12-12 14:06:00,112
2019-12-12 14:07:00,299
2019-12-12 14:08:00,452
2019-12-12 14:09:00,211
2019-12-12 14:10:00,131
2019-12-12 14:11:00,42
2019-12-12 14:12:00,77
2019-12-12 14:13:00,22
2019-12-12 14:14:00,46
2019-12-12 14:15:00,38
2019-12-12 14:16:00,18
2019-12-12 14:17:00,26
2019-12-12 14:18:00,7
2019-12-12 14:19:00,25
2019-12-12 14:20:00,22
2019-12-12 14:21:00,22
2019-12-12 14:22:00,26
2019-12-12 14:23:00,25
2019-12-12 14:24:00,13
2019-12-12 14:25:00,24
2019-12-12 14:26:00,4
2019-12-12 14:27:00,14
2019-12-12 14:28:00,2
2019-12-12 14:29:00,42
2019-12-12 14:30:00,39
2019-12-12 14:31:00,12
2019-12-12 14:32:00,31
2019-12-12 14:33:00,22
2019-12-12 14:34:00,101
2019-12-12 14:35:00,120
2019-12-12 14:36:00,2
2019-12-12 14:37:00,14
2019-12-12 14:38:00,58
2019-12-12 14:39:00,59
2019-12-12 14:40:00,80
2019-12-12 14:41:00,94
2019-12-12 14:42:00,207
2019-12-12 14:43:00,218
2019-12-12 14:44:00,157
2019-12-12 14:45:00,103
2019-12-12 21:31:00,9
2019-12-12 21:32:00,19
