92,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-12-12 02:11:00,1
2019-12-12 02:12:00,2
2019-12-12 02:13:00,1
2019-12-12 02:27:00,2
2019-12-12 04:54:00,1
2019-12-12 06:13:00,1
2019-12-12 07:08:00,2
2019-12-12 08:49:00,1
2019-12-12 08:56:00,2
2019-12-12 09:09:00,1
2019-12-12 09:13:00,1
2019-12-12 09:41:00,2
2019-12-12 09:50:00,2
2019-12-12 09:51:00,1
2019-12-12 09:54:00,1
2019-12-12 10:14:00,2
2019-12-12 10:34:00,2
2019-12-12 10:36:00,2
2019-12-12 10:37:00,2
2019-12-12 10:39:00,1
2019-12-12 10:45:00,1
2019-12-12 11:10:00,1
2019-12-12 11:38:00,1
2019-12-12 12:05:00,1
2019-12-12 12:06:00,1
2019-12-12 12:10:00,2
2019-12-12 12:12:00,1
2019-12-12 12:13:00,2
2019-12-12 13:19:00,1
2019-12-12 14:23:00,1
2019-12-12 14:26:00,1
2019-12-12 14:32:00,1
2019-12-12 14:33:00,2
2019-12-12 14:34:00,1
2019-12-12 14:36:00,1
2019-12-12 14:56:00,1
2019-12-12 15:08:00,2
2019-12-12 15:09:00,2
2019-12-12 17:04:00,1
2019-12-12 17:06:00,1
2019-12-12 17:07:00,1
2019-12-12 17:23:00,1
2019-12-12 17:24:00,2
2019-12-12 17:25:00,1
2019-12-12 17:32:00,1
2019-12-12 17:39:00,1
2019-12-12 17:49:00,1
2019-12-12 18:08:00,1
2019-12-12 18:18:00,1
2019-12-12 18:20:00,1
2019-12-12 18:27:00,1
2019-12-12 18:52:00,1
2019-12-12 18:54:00,1
2019-12-12 19:05:00,1
2019-12-12 19:20:00,1
2019-12-12 19:21:00,1
2019-12-12 19:27:00,1
2019-12-12 19:37:00,1
2019-12-12 19:42:00,1
2019-12-12 19:43:00,1
2019-12-12 19:48:00,1
2019-12-12 19:51:00,1
2019-12-12 19:53:00,1
2019-12-12 19:54:00,1
2019-12-12 20:15:00,2
2019-12-12 20:23:00,2
2019-12-12 20:24:00,1
2019-12-12 21:39:00,1
2019-12-12 22:23:00,2
2019-12-12 22:49:00,1
2019-12-12 22:50:00,2
2019-12-12 23:58:00,1
