17,"select name, description from DBObjects where access=&&& and type=&&& order by name"
2019-12-12 00:39:00,1
2019-12-12 09:13:00,1
2019-12-12 09:50:00,2
2019-12-12 10:41:00,1
2019-12-12 15:05:00,1
2019-12-12 15:14:00,1
2019-12-12 15:15:00,1
2019-12-12 17:04:00,1
2019-12-12 17:06:00,1
2019-12-12 17:24:00,1
2019-12-12 17:25:00,1
2019-12-12 17:39:00,2
2019-12-12 18:17:00,1
2019-12-12 18:18:00,1
2019-12-12 18:19:00,1
