178,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-12-12 00:01:00,1
2019-12-12 00:02:00,1
2019-12-12 00:05:00,1
2019-12-12 00:10:00,1
2019-12-12 00:11:00,1
2019-12-12 00:17:00,1
2019-12-12 00:18:00,1
2019-12-12 00:22:00,2
2019-12-12 00:23:00,1
2019-12-12 00:24:00,1
2019-12-12 00:25:00,1
2019-12-12 00:26:00,1
2019-12-12 00:27:00,1
2019-12-12 00:28:00,1
2019-12-12 00:34:00,2
2019-12-12 00:36:00,1
2019-12-12 00:38:00,1
2019-12-12 00:43:00,1
2019-12-12 00:46:00,1
2019-12-12 00:47:00,1
2019-12-12 00:48:00,1
2019-12-12 00:49:00,1
2019-12-12 00:53:00,1
2019-12-12 00:58:00,2
2019-12-12 00:59:00,1
2019-12-12 01:02:00,1
2019-12-12 01:03:00,1
2019-12-12 01:04:00,1
2019-12-12 01:08:00,1
2019-12-12 01:18:00,1
2019-12-12 01:19:00,1
2019-12-12 01:24:00,1
2019-12-12 01:28:00,1
2019-12-12 01:33:00,2
2019-12-12 01:35:00,1
2019-12-12 01:40:00,1
2019-12-12 01:41:00,1
2019-12-12 01:42:00,1
2019-12-12 01:43:00,1
2019-12-12 01:49:00,1
2019-12-12 01:53:00,1
2019-12-12 01:54:00,1
2019-12-12 01:55:00,1
2019-12-12 01:56:00,1
2019-12-12 01:59:00,1
2019-12-12 02:00:00,1
2019-12-12 02:02:00,1
2019-12-12 02:03:00,1
2019-12-12 02:04:00,1
2019-12-12 02:09:00,1
2019-12-12 02:11:00,1
2019-12-12 02:12:00,1
2019-12-12 02:14:00,1
2019-12-12 02:17:00,1
2019-12-12 02:21:00,1
2019-12-12 02:22:00,1
2019-12-12 02:26:00,1
2019-12-12 02:27:00,1
2019-12-12 02:30:00,1
2019-12-12 02:31:00,1
2019-12-12 02:33:00,1
2019-12-12 02:34:00,1
2019-12-12 02:39:00,1
2019-12-12 02:40:00,1
2019-12-12 02:43:00,1
2019-12-12 02:48:00,1
2019-12-12 02:51:00,1
2019-12-12 02:52:00,1
2019-12-12 02:54:00,1
2019-12-12 02:58:00,1
2019-12-12 02:59:00,1
2019-12-12 03:00:00,1
2019-12-12 03:05:00,2
2019-12-12 03:07:00,1
2019-12-12 03:08:00,1
2019-12-12 03:13:00,1
2019-12-12 03:16:00,2
2019-12-12 03:17:00,1
2019-12-12 03:20:00,1
2019-12-12 03:25:00,1
2019-12-12 03:28:00,1
2019-12-12 03:29:00,1
2019-12-12 03:32:00,1
2019-12-12 03:37:00,1
2019-12-12 03:39:00,2
2019-12-12 03:44:00,1
2019-12-12 03:45:00,1
2019-12-12 03:46:00,2
2019-12-12 03:48:00,1
2019-12-12 03:56:00,1
2019-12-12 04:01:00,1
2019-12-12 04:02:00,1
2019-12-12 04:04:00,1
2019-12-12 04:07:00,1
2019-12-12 04:09:00,1
2019-12-12 04:10:00,1
2019-12-12 04:11:00,2
2019-12-12 04:20:00,1
2019-12-12 04:21:00,2
2019-12-12 04:22:00,1
2019-12-12 04:26:00,1
2019-12-12 04:27:00,1
2019-12-12 04:28:00,1
2019-12-12 04:29:00,1
2019-12-12 04:30:00,1
2019-12-12 04:34:00,2
2019-12-12 04:41:00,2
2019-12-12 04:46:00,1
2019-12-12 04:47:00,1
2019-12-12 04:51:00,1
2019-12-12 04:54:00,1
2019-12-12 04:57:00,1
2019-12-12 05:01:00,1
2019-12-12 05:07:00,1
2019-12-12 05:10:00,1
2019-12-12 05:11:00,1
2019-12-12 05:16:00,1
2019-12-12 05:21:00,2
2019-12-12 05:26:00,1
2019-12-12 05:32:00,1
2019-12-12 05:38:00,1
2019-12-12 05:42:00,1
2019-12-12 05:43:00,1
2019-12-12 05:44:00,2
2019-12-12 05:45:00,1
2019-12-12 05:46:00,1
2019-12-12 05:47:00,1
2019-12-12 05:50:00,2
2019-12-12 05:52:00,1
2019-12-12 05:55:00,1
2019-12-12 05:58:00,1
2019-12-12 05:59:00,2
2019-12-12 06:00:00,1
2019-12-12 06:01:00,1
2019-12-12 06:02:00,1
2019-12-12 06:03:00,1
2019-12-12 06:05:00,1
2019-12-12 06:09:00,1
2019-12-12 06:11:00,1
2019-12-12 06:12:00,1
2019-12-12 06:16:00,2
2019-12-12 06:19:00,2
2019-12-12 06:20:00,1
2019-12-12 06:26:00,2
2019-12-12 06:31:00,1
2019-12-12 06:32:00,1
2019-12-12 06:36:00,2
2019-12-12 06:39:00,1
2019-12-12 06:41:00,1
2019-12-12 06:45:00,1
2019-12-12 06:46:00,1
2019-12-12 06:47:00,1
2019-12-12 06:50:00,1
2019-12-12 06:51:00,1
2019-12-12 06:52:00,2
2019-12-12 06:58:00,1
2019-12-12 07:01:00,1
