82,select * from fDocFunctionParams(&&&)
2019-12-12 04:13:00,20
2019-12-12 04:25:00,8
2019-12-12 04:26:00,18
2019-12-12 04:39:00,3
2019-12-12 05:50:00,2
2019-12-12 07:48:00,1
2019-12-12 08:34:00,1
2019-12-12 10:53:00,3
2019-12-12 11:13:00,2
2019-12-12 15:06:00,3
2019-12-12 15:08:00,1
2019-12-12 15:09:00,1
2019-12-12 15:17:00,3
2019-12-12 15:34:00,1
2019-12-12 15:35:00,3
2019-12-12 15:43:00,2
2019-12-12 15:48:00,1
2019-12-12 15:53:00,1
2019-12-12 17:38:00,1
2019-12-12 19:26:00,1
2019-12-12 19:37:00,3
2019-12-12 20:30:00,1
2019-12-12 20:53:00,1
2019-12-12 23:09:00,1
