1,"select sp.plate,sp.mjd,sp.fiberid,sp.g0,sp.gmr0, sl.hbeta, sl.hbetaerr, sp.feha,sp.fehaerr,sp.fehan,sp.logga,sp.loggaerr,sp.loggan from sppLines as sl, sppParams as sp where sl.hbeta > # and sl.specobjid = sp.specobjid"
2019-12-12 11:37:00,1
