1841,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-04-11 00:06:00,4
2019-04-11 00:07:00,5
2019-04-11 00:08:00,2
2019-04-11 00:09:00,9
2019-04-11 00:10:00,3
2019-04-11 00:29:00,2
2019-04-11 00:30:00,1
2019-04-11 00:58:00,18
2019-04-11 00:59:00,15
2019-04-11 16:21:00,3
2019-04-11 16:23:00,3
2019-04-11 16:24:00,2
2019-04-11 16:26:00,2
2019-04-11 16:27:00,2
2019-04-11 16:28:00,3
2019-04-11 16:32:00,11
2019-04-11 16:36:00,2
2019-04-11 16:50:00,2
2019-04-11 16:51:00,6
2019-04-11 16:52:00,3
2019-04-11 16:53:00,11
2019-04-11 16:58:00,1
2019-04-11 17:00:00,3
2019-04-11 17:05:00,5
2019-04-11 17:06:00,31
2019-04-11 17:07:00,1
2019-04-11 17:08:00,1
2019-04-11 17:10:00,57
2019-04-11 17:11:00,18
2019-04-11 17:15:00,43
2019-04-11 19:07:00,1
2019-04-11 19:09:00,1
2019-04-11 19:11:00,1
2019-04-11 19:12:00,44
2019-04-11 19:15:00,16
2019-04-11 19:16:00,9
2019-04-11 19:21:00,18
2019-04-11 19:22:00,30
2019-04-11 19:25:00,17
2019-04-11 19:26:00,66
2019-04-11 19:27:00,12
2019-04-11 19:33:00,11
2019-04-11 19:34:00,43
2019-04-11 19:35:00,78
2019-04-11 19:36:00,52
2019-04-11 19:37:00,35
2019-04-11 19:38:00,24
2019-04-11 19:39:00,25
2019-04-11 19:40:00,5
2019-04-11 19:43:00,2
2019-04-11 19:50:00,1
2019-04-11 19:52:00,22
2019-04-11 19:53:00,44
2019-04-11 19:54:00,26
2019-04-11 19:58:00,9
2019-04-11 19:59:00,25
2019-04-11 20:00:00,29
2019-04-11 20:01:00,25
2019-04-11 20:02:00,12
2019-04-11 21:30:00,5
2019-04-11 21:31:00,6
2019-04-11 21:32:00,9
2019-04-11 21:37:00,23
2019-04-11 21:38:00,21
2019-04-11 21:39:00,7
2019-04-11 22:22:00,31
2019-04-11 22:23:00,43
2019-04-11 22:24:00,42
2019-04-11 22:25:00,45
2019-04-11 22:26:00,44
2019-04-11 22:27:00,45
2019-04-11 22:28:00,45
2019-04-11 22:29:00,46
2019-04-11 22:30:00,44
2019-04-11 22:31:00,29
2019-04-11 22:43:00,2
2019-04-11 22:47:00,2
2019-04-11 22:58:00,39
2019-04-11 22:59:00,45
2019-04-11 23:00:00,45
2019-04-11 23:01:00,45
2019-04-11 23:02:00,47
2019-04-11 23:03:00,49
2019-04-11 23:04:00,47
2019-04-11 23:05:00,25
2019-04-11 23:06:00,45
2019-04-11 23:07:00,12
2019-04-11 23:09:00,1
