316,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-04-11 03:17:00,2
2019-04-11 03:32:00,2
2019-04-11 03:33:00,1
2019-04-11 03:52:00,1
2019-04-11 03:53:00,1
2019-04-11 04:37:00,1
2019-04-11 04:53:00,6
2019-04-11 04:54:00,1
2019-04-11 04:56:00,2
2019-04-11 04:57:00,15
2019-04-11 04:58:00,4
2019-04-11 05:55:00,8
2019-04-11 05:56:00,1
2019-04-11 05:57:00,7
2019-04-11 05:58:00,2
2019-04-11 06:54:00,7
2019-04-11 07:54:00,11
2019-04-11 08:04:00,1
2019-04-11 08:34:00,1
2019-04-11 08:53:00,9
2019-04-11 08:59:00,1
2019-04-11 09:53:00,4
2019-04-11 09:54:00,7
2019-04-11 10:53:00,6
2019-04-11 11:01:00,1
2019-04-11 11:54:00,1
2019-04-11 11:55:00,15
2019-04-11 12:52:00,2
2019-04-11 12:53:00,4
2019-04-11 13:00:00,1
2019-04-11 13:01:00,2
2019-04-11 13:02:00,2
2019-04-11 13:03:00,4
2019-04-11 13:04:00,1
2019-04-11 13:05:00,1
2019-04-11 13:06:00,2
2019-04-11 13:08:00,2
2019-04-11 13:10:00,1
2019-04-11 13:12:00,1
2019-04-11 13:13:00,2
2019-04-11 13:14:00,2
2019-04-11 13:17:00,1
2019-04-11 13:18:00,1
2019-04-11 13:20:00,1
2019-04-11 13:23:00,1
2019-04-11 13:26:00,1
2019-04-11 13:32:00,1
2019-04-11 13:33:00,1
2019-04-11 13:36:00,1
2019-04-11 13:43:00,1
2019-04-11 13:50:00,2
2019-04-11 13:53:00,1
2019-04-11 13:54:00,1
2019-04-11 13:57:00,1
2019-04-11 14:00:00,1
2019-04-11 14:01:00,1
2019-04-11 14:03:00,1
2019-04-11 14:04:00,1
2019-04-11 14:06:00,1
2019-04-11 14:08:00,1
2019-04-11 14:09:00,1
2019-04-11 14:13:00,1
2019-04-11 14:18:00,1
2019-04-11 14:20:00,1
2019-04-11 14:21:00,1
2019-04-11 14:22:00,1
2019-04-11 14:24:00,2
2019-04-11 14:26:00,1
2019-04-11 14:27:00,1
2019-04-11 14:28:00,1
2019-04-11 14:29:00,3
2019-04-11 14:31:00,3
2019-04-11 14:32:00,2
2019-04-11 14:33:00,1
2019-04-11 14:34:00,3
2019-04-11 14:36:00,2
2019-04-11 14:39:00,5
2019-04-11 14:40:00,1
2019-04-11 14:41:00,2
2019-04-11 14:42:00,3
2019-04-11 14:43:00,3
2019-04-11 14:44:00,1
2019-04-11 14:45:00,1
2019-04-11 14:47:00,2
2019-04-11 14:50:00,1
2019-04-11 14:54:00,2
2019-04-11 14:55:00,2
2019-04-11 14:56:00,1
2019-04-11 14:59:00,1
2019-04-11 15:01:00,1
2019-04-11 15:03:00,1
2019-04-11 15:06:00,2
2019-04-11 15:10:00,2
2019-04-11 15:12:00,1
2019-04-11 15:13:00,2
2019-04-11 15:14:00,1
2019-04-11 15:15:00,2
2019-04-11 15:16:00,1
2019-04-11 15:17:00,1
2019-04-11 15:20:00,3
2019-04-11 15:22:00,1
2019-04-11 15:23:00,2
2019-04-11 15:24:00,1
2019-04-11 15:25:00,3
2019-04-11 15:27:00,1
2019-04-11 15:30:00,1
2019-04-11 15:32:00,1
2019-04-11 15:34:00,2
2019-04-11 15:36:00,2
2019-04-11 15:46:00,4
2019-04-11 15:50:00,2
2019-04-11 15:52:00,1
2019-04-11 15:58:00,1
2019-04-11 16:02:00,1
2019-04-11 16:04:00,2
2019-04-11 16:07:00,1
2019-04-11 16:08:00,1
2019-04-11 16:13:00,1
2019-04-11 16:14:00,2
2019-04-11 16:17:00,1
2019-04-11 16:24:00,1
2019-04-11 16:28:00,1
2019-04-11 16:29:00,3
2019-04-11 16:36:00,1
2019-04-11 16:37:00,1
2019-04-11 17:09:00,2
2019-04-11 17:14:00,1
2019-04-11 17:15:00,2
2019-04-11 17:16:00,3
2019-04-11 17:17:00,4
2019-04-11 17:18:00,2
2019-04-11 17:19:00,2
2019-04-11 17:20:00,2
2019-04-11 17:21:00,1
2019-04-11 17:22:00,3
2019-04-11 17:23:00,1
2019-04-11 17:24:00,4
2019-04-11 17:25:00,4
2019-04-11 17:26:00,2
2019-04-11 17:27:00,3
2019-04-11 17:28:00,2
2019-04-11 17:29:00,1
2019-04-11 19:17:00,1
2019-04-11 19:24:00,1
2019-04-11 21:37:00,1
2019-04-11 22:02:00,1
2019-04-11 22:25:00,1
2019-04-11 22:28:00,1
2019-04-11 23:21:00,1
